,prompt,chosen,rejected,diff,source_index
19910,"Someone(or,"," more loosely, two) couples enter a diner pageant in which each one asks"," Ah, Mom and Dad, comes into the house, and my brother and I",0.9593556951731445,19910
19913,I had heard some not," so good years complain about the young actresses. At a few points, I decided"," very systematic criticisms of Karim Stones' work, and really did not like it",0.9962492514168844,19913
19919,"""The sweet is never as sweet", as it sounds but if you can be that kind of thing is advice to do, in this movie as it sounds anything like the original. What Elizabeth actually expresses as,0.9881376040866598,19919
19921,This movie consists of such great emotion, that I couldn't help but be scared. If it had been a turkey I,", but is interrupted with blatant action scenes. Maybe I should have copied some dialog",0.9982502450584434,19921
19928,I went to, watch it twice because the bathroom doors were locked in; since I had to do, see this and was disappointed because I did want both. But I appreciated the other,0.5172845213674009,19928
19929,This film was just, a fun time.<|endoftext|>, stupid and almost made no sense <br /><br />I'm biased too,0.9982216543867254,19929
19930,As the one," character in America shows more than could have been learned from her rather subconscious, I"," reviewer at iOVINE spoke about, I was expecting an interesting plot, especially",0.9972796511137858,19930
19931,David Aames is a rich, captain who finds Phillip Hughes needs companionship at the end; Jess Moran makes funny, and influential leader of the opposition nazi public suddenly becomes the daughter of a wealthy,0.9875419847667216,19931
19934,Made me," laugh. Nothing proves or disprove that Hollywood career later, saving in today a", ridiculously aware of the horrible things this man did in Hollywood years before this and made,0.996484197326936,19934
19936,Note: These comments, include no spoilers toward anyone living outside of Wes Craven's work. The way, have been roughly repeated over and over in several instances. The previous warning here seems,0.9952060490613804,19936
19937,"Comparable to Fight Club, The", Last Night of Hell and the three round finale we celebrated right along with FINAL 50," Usual Suspects skip this film, but I said no to it. I",0.9982199189253153,19937
19938,I think a lot," of interested black people, hippies and other 'liberty' movements are involved", of people today think these grosso snutter films are cold-hearted movies bent,0.9960980503819884,19938
19939,I am a huge," fan of Judge Judy, and she works impeccably for her character. And I"," fan of great films, but ""Zodiac Killer"" is the exception to the",0.9967385996133088,19939
19940,This game is," advertised as fairly nonstop action, and has some very strange characters, some realistically", old and bland. There shouldn't have been a Dark Star in it. The,0.98849184444407,19940
19941,This is one of," the reasons I loved it, Thomas Harris was a great actor.<br /><", those cheesy film films where you can't really expect anything. You feel like you,0.9982927654637024,19941
19942,Don't get," me wrong, I've been interested in those movies a long time, and everything"," me wrong, as a film, this much is true.<br /><br",0.5719116926193237,19942
19947,Here is one," of the best films I have seen, and seek you for it.<|endoftext|>"," minor noted additional people quarreling in tomcat Cave, we do not recommend",0.9981860817642884,19947
19950,I haven,"'t seen Rock House since I was a kid. But, he's still a",'t seen the movie since how it with's both like 2 hours in straight to,0.996887196728494,19950
19951,The film, shows the clear cut of people who killed themselves driving cabs. The narrative is, doesn't have enough people going through the irritated times. That's really disappointing the,0.990261977771297,19951
19952,I can't agree," more with Der Spiegel, which exaggerates true history. But even I sympathise"," that this is a wasted, and at this juncture I still don't have",0.9459230804932304,19952
19953,It's highly stylized," by Barbara Combs, with dress and makeup which move easily in this flick.",", and is B-movie style (!) tracking: `to shoot you with",0.9962410782463847,19953
19954,I thought the, movie was really well made featuring realistic characters and a realistic comedy to the director but," scenario was really clever, but the execution was rather rather dull. Also I would",0.9983690345543436,19954
19955,"An old saying goes ""","Why haven't we figured it out before?"" and our resolution to show the entire","Keep the bad ones not yours!"" Whether or not that is true remains a matter",0.9899540995247662,19955
19957,"Personally, I disdain The", Flock. I watch this show not only for the original Star Trek episodes but," Bible and the LDS Church, and when I heard their story about Abraham laughing they",0.9884445288334972,19957
19959,The Ancient Mar,"auders and Cats 2,, starring Nicole Kidman as Batman, Leatherface as","iner"" is pretty much all right for the genre, but it goes overboard.",0.9894890198484064,19959
19960,The blend of, corruption and incompetence in a book or bad acting will be your son's plus plus, mind-numbing exposition and senseless murder lined with perfunctory dialogue leaves much,0.9878882638295182,19960
19961,"Recently, a", picture Contest Popcorn was commissioned as part of the DVD release of this. However, special-effects role this anime had to investigate who shot the basic footage for a,0.9817934304010124,19961
19966,A blockbuster at the time of it,", the Gurauva away in the Bij — if you ever wondered if","'s release, but notably only ever made it to the public after it was banned",0.9899644025135786,19966
19967,I am and was very," conservative and sensitive to the values of Christianity and a little bit of racism, actions", surprised to hear a DVD release for this. If you thought they were going to,0.9972204678924756,19967
19968,Personnaly I," think Maison Lenoir was so untarnished in portraying ""Totally Different",'ll forgive you if you are.<|endoftext|>,0.4844554662704469,19968
19970,I swear when I first saw this, to say it was so well directed and done I was almost wondering whether whoever else," movie, I knew that it was going to be well made, but then it",0.9978029406047428,19970
19971,I saw the," film and the movie surprised me, really really didn't deserve special treatment.<br", hatchet. Then I realised it was a pretty nasty flick.<br /><,0.995885770302266,19971
19972,Considering ',"Extra Squares' by Andy Warhol, the target audience is most likely to","Deliverance', the Turner brothers want for us to believe that some Shortrun",0.987896015867591,19972
19973,Barbra Streis,and seems to score this film beautifully. Each episode contains seven images of different locations,and didn't get much of a screen time because of her obvious character flaws.,0.9980580460396596,19973
19976,I just," wanna be right here right now, while I walk with my kids and so many"," can't think of a weak excuse for this American apocalypse"" thing.<br /",0.9972112269606442,19976
19983,"Dr. Mordrid, what", a great name Hilarious must be.<br /><br />Rocker," shall I do with the place? (Or is it he, Emma) <",0.9856463223695756,19983
19987,New York City, as a most enjoyable and comfortable place to be. Many viewers will lose interest by,"'s Tony Robbins. Too bad, he feels doing his Formula and doing Sebring",0.9975973571999928,19987
19992,"As B movies go, it was", truly great. B wasn't a bigsword and didn't know Wave size pieces," triangular shaped, a bit like a picture of St Louis, but far different.",0.9896755656227468,19992
19993,Scanners II: The New," Zombie Supercat second disc, now available in certain languages (Brazil, English,", York City Kings he shoots that out of a 500 Times spy camera.<br /,0.9916791219729932,19993
19996,<br /><br />,"The architect Tautenn is working on the project. Historically, to have done","""You'll have to come now"" was directed by Brian Tremblay.",0.9831204880028964,19996
20000,While the original 1932, film had raw emotion and unyielding anger towards Red's Rosie Rowbec," brilliant movie `Eight Dogs' labored under psychographic stress, probably in Sutherland",0.9883059533312916,20000
20001,Shot in, HD on Friday 21st November. ********** <br /><br />, it as his usual subplot goes horribly wrong. The movie Steven Voight plays,0.9978646566160024,20001
20005,"Entertaining Jim Belushi vehicle,"," Carmus De La Torre, isn't just to try to amuse his longtime", put someone beneath in this seemingly repeat of BRODY'S BANG OF A,0.998197794717271,20005
20006,I admit I have a weakness, for chainsaw-wielding webcams. But I'm supposed to be," for kicking off a movie unless it was awful, and stumbling around the screen through",0.8808115497231483,20006
20009,Belushi at his most ing,"rting, just as hechetines in the most cleverest characters of",ratiating/self-serving. Is it decently framed and tearfully,0.9897116636857388,20009
20011,Spoiler!!! This movie is based," on the novel of the same name, but other than 'innocent'. I", on the story of a Brooklyn teen that is flat out rejected by his mother and,0.9659833433106542,20011
20012,Not really a big box office, success - but Meg ages well on this kind of box office. The writing and," success. It only made two cinephiles highlight some excellent British movies,",0.9980094583006576,20012
20014,Mr. Destiny - 3,/10 Lynch has really treaded a fine line of using suspense and suspense for, stars/10--please don't make this an action movie. Is it really,0.9982994302408772,20014
20016,Larry Burrows,", while in his 80s, soaked up the Ring Break tribute tapes (in",", has put himself into the woman's position, then unwittingly introduces himself a half",0.9980997251695954,20016
20017,I actually like this movie even though, I didn't like video games back then but then I returned to it on Wii, it stars Patrick Stewart in an unsatisfactory supporting role. His character is unfortunately too,0.7470265328884125,20017
20019,I have seen this movie, many times before and it owes it to posterity to break into this funny gold," several times since. Honestly, if they were going to re-make an action",0.9964250952471048,20019
20023,Kurt Russell," and Eurekaan Ryan, real funny, balladish musicals with", stars in Empire. He makes the story seem more disgusted by the brotherly love,0.9966792610939592,20023
20025,Kurt Russell," in ""Aliens"" as well. <br /><br />In one"," made another Conan Doyle rubbish in ""Basking in the Snow"" and the """,0.993649039010052,20025
20026,This movie is one, real pleasure. <br /><br />8/10<|endoftext|>, of those comedies that just suddenly becomes ridiculous when it starts. Every second person,0.9981650583213196,20026
20027,I remember,! This production was one of the best ever made and also the one that brought, the film I used to watch together but I never got the feeling it needed any,0.9960699861403556,20027
20028,I have loved, everything about other directors in this genre. Spencer Tracy ended up playing The Three With," Maggie Gyllenhaal for a long time, but this film has been",0.9900087136775254,20028
20029,Although Kurt Russell was, also involved in the films; he was married to Mrs. Arthur Miller in 1944," doing it brilliantly, then he must have seen a lot of words. My only",0.9941642106859946,20029
20033,"Lost, probably",", due to its humorous overacting, deep story structure, small-town chill"," due to Bob Dylan's absence, I check Poul Liebes, as probably",0.993567450204864,20033
20039,This show is without," making the obligatory twist or secret affair; actually the same""). Wagner also redefines"," sayodynes either. Within any printed context, or line of narration or whatever",0.9983061240636744,20039
20040,I am, a zealous Harry Potter fan and has read Red Alert 3And Brothers," not a classical pianist or a poet. Yet, I'll talk to the",0.9905654839240016,20040
20041,/The, Island Of Frankenstein<br /><br />The film certainly carries the eerie darkness," Man in Black, both horror movies.<br /><br />7. Really",0.990375674329698,20041
20042,"OK I'll be honest,", I grew up idolizing the films play by C. Richard Mulligan as he," the only reason for seeing this movie is because its stupid, dumb and scared of",0.9972243330557832,20042
20043,"""I have", to say. I've seen this film twice in my life and always find it," seen some worthless movies, but this is the first and worst movie I have ever",0.998381505953148,20043
20044,Only seen, here.<|endoftext|>," elsewhere, this flick that seems to have a vaguely-involved character that wears pant",0.9885531128384174,20044
20052,The 1st season was amazing, because of Dionysus i would say that this 2nd one parts of his,. <br /><br />This doesn't have characters that we like.,0.996353831840679,20052
20054,After becoming completely addicted to Six,"-Tails in April of 1967, Kimberly then quit her job at a pizza"," Commandments, I'm now a long way off from the basics of seeing the",0.9972517488058656,20054
20055,Before Lost everything, she had to do came through. Even some of the set pieces were banal, together. I didn't think that it could really dismiss him out of this completely,0.9638066807528958,20055
20056,"""Lost",", Lost and Dark"" is still good I presume. There's numerous dark themes",""" follow-up to ""Read Me"" directed by it's own Steve N",0.9773348853923384,20056
20057,Lost holds something interesting for everyone,. Had the Borden Professor and Luckz took off together's lives a time,", although the main points are lost in the static image.<br /><br",0.99685713351937,20057
20058,The first," time I watched it, I had an idea what condition I'd have. I", thing all you see is some space.<br /><br />It doesn't,0.9933772154618056,20058
20059,Lost isn't the greatest, movie on earth or it won't be the greatest movie on the planet. But," film ever made, but perhaps its remade(ing of Beavis & But",0.9447236210107802,20059
20062,Just finished watching the movie,", but don't one-up this highly researched Boring Tales, which he",", I found it insignificant if I had to switch the channels to finish it.....",0.9926372773479673,20062
20066,This project was originally conceived as," an experiment between Zodiac Group, and Pie Games, and the beginnings of the", a serial to be released with the parallel series (with a more constant structure given,0.9847021922469138,20066
20068,L'Hypothèse du," required d'Avoir au Montreal, pp. 45-46 However, on"," L'Amour'. Made in 1979, this isn't even a sequel!",0.9309802604839208,20068
20070,This PM Entertainment, execs at drop-dead gorgeous. Many more *cringe*s are, Co. has adopted the two fiercely critical discreditable notion that the public don't,0.9971317711169831,20070
20072,Shintarô Katsu," said, ""We should all achieve a degree of humility in our moralizing,"," kaiy. Yakuza, of course, is STUPID.<",0.9827366741374136,20072
20074,As much as I have enjoyed," these movies and enjoyed the titles, I think that it's disappointing that most people", Wilde at less than perfectly informing the personality of his characters with all three - he,0.9828689191490412,20074
20075,After the glories of," construction,AC was put to serious use, the final result incorporates Greg Capote"," his football years, Lily Scott has come very close to being a porn star in",0.9705609250813722,20075
20079,Resident Evil:code ver, surely for somebody!<br /><br />The sound quality,.<|endoftext|>,0.9798552691936494,20079
20083,This game ranks above all so, much that it was rated as a 5 out of 10! A real treat of, bad and ahead of you in NO WAY good? I don't know what this,0.9983484985423274,20083
20084,I recently purchassed," a CD of this film, assuming it was in digital format. The plot was"," a copy of the old classics that were still getting repeated over and over again,",0.8741240189410747,20084
20085,At a time," in Australia when suicide has become a violent and sometimes even violent crime, I was"," when the portrayal of a mentally unbalanced African American child is tragic, so too",0.9852088810876012,20085
20086,Saw this," movie on the local arcana scene, you may not see these people Swah"," movie as a buddy series, no stand out acting.<br /><br />",0.994362706784159,20086
20089,As a low budget enterprise,", Menchovia tries its best with impressive performances and some truly soulful",", and a little more scares came out anonymous, I had hope that it would",0.9977908186847344,20089
20092,As a low budget enterprise in," London, that would be OK. Let's take a close look at the basics"," the 21st century, nothing out of the ordinary can save the film as it",0.9971455682534726,20092
20093,The version I saw of this, film with the comments below is still the best T mess isn't that great but, ran longer than I wanted. Rating for some more infuriating plot points. Someone,0.9932044349843636,20093
20097,Gender Bender the Limerick," CM, another megaloman to watch the King in Fall of the 75.", Writer's On The Verge's Mitch Monroe to remind us how it's serious (,0.9826015825383364,20097
20098,"Okay, that was a pretty damn"," good game. It could have been spend up to the day, but I went", long movie.<br /><br />Louis Belfort is such an annoying choice,0.9982817294076086,20098
20099,Gender Bender, - <br /><br />This movie is really not that bad. It,", before she tries to smother him as she wants the Dark Lady to die",0.987249811179936,20099
20101,When I saw this movie a few," days later after a huge lack of communication, i decided to buy that DVD."," years ago, I was really disappointed in it. I loved it because it is",0.997822677891236,20101
20104,"""Cry Freedom",""" fans and some hardcore rappers in Canada, Producer Atlanta Herbert comes through on both",""" from Starz.<|endoftext|>",0.9694002345204352,20104
20106,I keep watching this movie over, and over and over again hoping I have one more gooddie to share it with, and over again until finally I just stop thinking really hard...<br /><,0.9965231735259296,20106
20107,i have," written for a number of magazines around the time of the 1940's,and I", ever seen a show that would make me cry. And that's saying something since,0.990768471732736,20107
20108,I was electrified, by this movie. So much so that you can be here all the time.<," upon seeing the films flounder, and if we suspend our disbelief with M",0.9967330201761796,20108
20109,This movie is using cinematography fant,astically for an engaging start. The film starts out with a narration that is catchy,"astically by Tobe Hooper. Unlike his recent fare, this one is trash",0.9971105844015258,20109
20113,"""Ruby in Paradise"""," (2003) and ""Golden Boy beyond reproach"" are in theatres in", doesn't even drive any more in the edge of its heat.<br /><,0.9961413031560368,20113
20114,This was the first movie I ever, watched in my life. A group of friends and family attended the Hawaii film festival," paid $25. I did pay $10 for this movie, and I was",0.987614774145186,20114
20116,Victor N,"ix) Our hero Eugene O'Boyle, probably the most influential Hollywood actor",air). I'm not so sure aboutaron.<|endoftext|>,0.99597594817169,20116
20117,My brother brought," home a film not of this world, but instead of looking fit we were kind", in a dog today and I had no expectations.<br /><br />The,0.9886527257040142,20117
20118,In the sea of," dreams and apocalypticism, there is a heavyweight boom-boom of"," any modern television show, shows do always spiked up and down because corporate. The",0.993174717295915,20118
20119,Another one of those films you,'ll see again and again and again. It is really hard not to enjoy it, probably rarely get to see him in. Because Selma Huston steals the show,0.9818813391029836,20119
20120,This is an intimate movie of a, teenage child and his downfall by the Devil. After hiding his father's enterprises for," child's journey, but lacked sincerity.<br /><br />The fall-",0.9982143692905084,20120
20123,This movie, exists and its one of the best movies ever to grace the minds of hardcore f," would have have been riveting, but after some shoddy editing and re-",0.9982242377009244,20123
20124,I've just, found the funniest scene in the whole country tonight. P.S. I," noticed that the ""read the script(pronounced feminist) above my word marks",0.9971333276480436,20124
20126,A young girl surviving, a summer camp with the idealistic mercenary killed. The young girl wants to go, who dresses like Holly Hunter is less than thrilled that she's going to be kicked,0.9915853796992452,20126
20128,At the Academy Awards ceremony on," the site of a small closed school near Newcastle, in England AFP/Getty Images", Sunday Mr. Googled his work and some had told him his work.,0.8437160700559616,20128
20129,Robert Stack never, gives up on any subjects I may have sympathetically defended myself. He simply, made another daring move of showing me what some of the more daringly different aspects,0.9966616735327992,20129
20130,It is ironic that," this exact feat, of course, was set during the notorious French Revolution in which"," Zucker frequently appeared after a disastrous performance as Juan, because he was the one who",0.9805727567872964,20130
20132,"Rich, alcoholic Robert Stack falls in", love with Barbara Walters as a grown up who still believes in Jon Hamm and her, love with Sharon and drags him into his bed. Then things go backward when,0.9964603252010422,20132
20138,The absolute summum of," Spongebob's career makes its home at Sawbones, a movie which,", this film is its subject matter. I don't think any person who goes to,0.9959727090899834,20138
20139,"""Written on the"," script by Tom Savini, this is the kind of picture where it's all", workshop floors he shall have somewhere between 10 and 30 minutes to get the rabbits out,0.9957923233741895,20139
20140,Lauren Bacall was living through," a time when the public was far more interested in acting than acting, and Louis"," that part.<br /><br />While I'm annoyingly honest, I",0.9825662001967432,20140
20142,Stack should, like this movie! I predict that Fulci/Busch with the red director," qualify as a masterpiece, although an uninspired effort, primarily its plot know-",0.9970203577540816,20142
20143,After playing," Olivia, against a twisted army commanded by Batman and Robin, she takes a vengeance"," the previously goofy ""Candy Spoon"" film with two very similar actors can seem",0.9968558129621669,20143
20146,One thing about Hollywood," films is that they don't quite capture the essence of a movie, yet they"," in general rebukes attempts at Hollywood in films like Will Smith's ""Built to",0.9931703547481447,20146
20147,"In her autobiography,Laureen", Conroyo says she was jealous.She says she wanted to get back her, O'Sullivan mares her lover as she sits in a double entendre,0.9915347497444602,20147
20149,Director Douglas Sirk scores, this - as his title promises.<br /><br />Together with Francesco, the scene. Two seemingly unrelated actors combine to stage a totally uncredited brawl that,0.9909659884870052,20149
20150,On the surface,", Ocean's Six is a great film and i want to recommend it to sailors", it's a fun movie as it tickles the Theo-like itch that ant,0.9793992545455692,20150
20152,WRITT,) from HERCULIATRISM and as a reject from the social,EN PLAYS AND JOBS HIM IN IT.<br /><br />Don,0.9823376052081586,20152
20154,"""Written on the", shelf of Crystal Luzwicz'sold vault on Humphrey Bogart's, back of a 14/10 book in which DeCicci's character tried,0.8169162585400045,20154
20158,I really liked Tom Barman's," play ""Sorry Yellow Door"" and did watch season 4.Also there's nothing"," The Lost World sometimes, and the supernatural element Riley was having I'd prefer to",0.9925401019863784,20158
20160,This movie blows you off your, core notions of the viewer being just rooting for him/herself to ultimately lose, bias with it's incredibly soft and (should have been with some of the other,0.9838094292208552,20160
20162,"I think ""Anyway..."" is", a superb follow up project (therefor overshadowed by my citation that the film is, a very silly attempt to put on a suspenseful film and make a film that,0.998382151592523,20162
20166,I went to," see this area for three years, and still think that it will have a chemistry", the train station and transferred my aircraft from Newark to Toronto to Chicago....The third,0.9206765443086626,20166
20169,It is rare that one, actor kissed so well and properly that it is easier to keep laughing.<|endoftext|>, will find satire which is so awful and at a time when Correspondents Dinner is,0.998221136862412,20169
20170,Ever read Jim Thompson? He's," a real great actor, amongst actors you should have seen him in his 70s", the worst movie ever written. If you're a Jim Thompson fan in the Public,0.997310446284246,20170
20171,After Dark," Grotesque '54, and boosted by Todd Wood's glowing children's short story"," Moon, you take as you're going to get up to something the will of",0.9894921761006118,20171
20172,If you're as," far gone as I am with comic fiction, this movie is it for you."," upset at this movie (over) spending so much time online, then please go",0.9974787725950592,20172
20173,I didn't expect much when," I first watched ""The Young Ones"". They expect You Tube will be more like", the whole thing started except that I wanted to fill in the blank. Julianne,0.9920167734380811,20173
20177,The performances in this, movie are shallower than usual. Robert Howarth is magnificent as the director of," film, however, were annoying. Lee was right to beware of that material.",0.9926334437914192,20177
20178,<br /><,br />Posing its address for the first time in the history of the gadget,"br />The main thing the movie finds in the plot,ilas, is",0.9830205463804306,20178
20179,If in," the company of strangers, there is not one living thing closer to them than Jenn"," late 2003, I was told that i had seen Thorne, by watching it",0.9533824902027844,20179
20184,I first saw, it on the silver screen on the Sci-Fi channel. Kinda enjoyed the, this movie because I was trying to help support the stranded flight at the end of,0.9917949559167027,20184
20185,Sure Star Wars (a movie," that has the best story, the best quotes, the best scripts) it's"," in heavy rotation). This movie is no doubt among the most disappointing, but not",0.9937182723078876,20185
20186,A number of factors make it easy, for some people to understand the needs and traditions of a drafty Irish immigrant's," to imagine why so many women feel uncomfortable. First off, many people single bring",0.9829085506498814,20186
20187,This is a," story of myth, nonsense, and the impossible of human reason.<|endoftext|>", loser movie that I only wanted to watch because the hype was overwhelming.<br /,0.9957057124120184,20187
20188,A flying sa,pey beetle with parasol wings and (somehow today's Never stranger flies,ucer travels from Mombasa to Mars and turns onto the planet crashed on and,0.9902843753807248,20188
20189,The only thing I, disliked about this movie was that it broke up the series into sub-plots, would suggest is to let the low budget portraiture go to waste. It,0.9381013703532518,20189
20193,There's a good," chance they'll grow up somewhere with an actual TV deeper into the set, it", bit of creativity to be had here.<br /><br />There are some,0.985810129903257,20193
20196,Today's sci-fi thrillers,. This is a winner because of the super-saggy camera work and," don't have all that much action, and gaps do exist, which means a",0.9960477743297816,20196
20197,"Level One, Horror.<","br /><br />SPLOC: Logan, Ray Brooks rounding up and all",br /><br />I saw the hackneyed scene in The Swiss Army,0.9947162498719992,20197
20201,"Shakespeare's ""","Lampoon"" was one of the most prolific and complete films of all time","Stay Runny with Amy"", Unless someone from 2001leped on some intelligent ironic",0.994949858635664,20201
20202,"As did others in this forum,", Nasty Edges did indeed offer good ideas on how such violence is appropriate in, this show certainly did not deserve people to sit through this overlong series of making,0.997546895814594,20202
20203,I should, not have broadcast this without smiling!<|endoftext|>," start something good and then wish I wouldn't see it again recently."" Gerards",0.9941741351503878,20203
20204,I've now seen this one about," three times. And I have to say that this sequel is a must own,"," 60 times and only, from what I've read, has earned much respect.<",0.9972009974299,20204
20205,Certain elements of this, were continued in the Ian Thomas finale.<br /><br />This is a, film are non-existent; it deals with subjects commonly ignored by the intelligent and,0.987553597195074,20205
20206,I was surprised at how a movie," right down the path of ""Imdeel"") managed to achieve a demographic flourish", based on the story of the past year always seems to carry on in the distant,0.9944375496124848,20206
20207,Forbidden Planet represents the kind, of animal-like world in the 21st century when every 2 min of a, of movie that made Blair look awful in 'The Thing.' He should be held,0.9920086240745152,20207
20208,This has always been, Michael Jackson's favorite view of the filmmaker : Major League. He also defined music," King"". 31-year-old Matthew Mercer is apparently still skinny, and it",0.9889678172767165,20208
20210,FORBIDDEN, by Rod Brascia is a beautifully photographed experience that takes DC in Federal Reserve,? EACH REASONS HIS COSTS MAY NOT BE GOOD enough FOR,0.9983465360128324,20210
20211,But this is a great," comedy show. It's superb, or I can nebclely say the finest", example of poverty when film producers need to make movie effects very subtle. The effective,0.9965883074328304,20211
20215,I would like, to thank my Dr. Death Lansbury for his help with this project. It, to read a comment either at the small group movies by the director or someone was,0.9977852735901253,20215
20216,"""GO","OD LEADERS"" [projected to be TV or DVD), a show","!! I feel pain!"" A stare from Morbius Leber entered his eyes",0.9906607056036592,20216
20218,This show was a landmark in, the history of children shorted and indeced. the D did great thing and," its time frame, but it has been lost on us, as with all real",0.9902219520881772,20218
20219,When people think of downtown Chicago they, may be familiar with an old play sometime in the 1980's. In that band," also know that neighborhood Real Estate Board always carries rank refrigeration kits, and no",0.984153360594064,20219
20220,This was what black society, snuck into alive with it: the people who believed the law with their lives, hard takes. Now all our black people see....he told me so.<|endoftext|>,0.9695892594754696,20220
20221,Back in 74 Eric Monte made," this film without a remorse.<br /><br />""One Night Stand"""," several other bad Halloween movies, but in 2005 he re-starred in everything",0.9847530002007262,20221
20222,Like The Jeff,"ersons) Ken Burns, director of ""The Hills Have Eyes"", and writer",ersons' quickly disappearing into deep disjointed parodies.<br /><,0.9951615253812636,20222
20224,Another Norman Lear hit detailing the problems, in marriage for women and fighting with all would ameliorate to improve their," facing democracy, his antics with politicians seem somewhat desperate. Small changed in his own",0.9873670982196928,20224
20225,Reading all of, her teenage films through her collaborations with other actresses. I loved filming this despite my, Julia's moves in the head and ignoring her which goes towards making her boss more,0.9983393531292678,20225
20226,I LOVED GOOD TIM,ES! JOBS. I LOVED VACUUM. I L,ES) drawer opening at the end. But then he revealed that this was a,0.9880494046956302,20226
20230,Hood of, Mediasavo mar a gráfica. Benedict gives a sweet English, iron disappears when encountering an undead enemy.<br /><br />So.....find,0.91748483479023,20230
20232,Good times," ahead, these moments finally ramp up. And this is where the just desserts come", when I looked at a picture of a nobody being rounded up and placed where they,0.996426397934556,20232
20237,Let's get, that out of the way: watching this brilliant performance of Jon Voight delivers classic, back to one problem from the first set: despite the cast mostly engaged in their,0.9926216206513344,20237
20239,I don't know why people, said I could not make this movie. I am always amazed and amazed how a, keep reading this as it has such an uninvolving philosophy about activism and the,0.998149029968772,20239
20241,I'm not kidding about that,"."" But it's interesting. Someone's just doing an act - you would figure"," case or that I'll be sorry; Fret here, but the production values",0.9521788235288112,20241
20242,While visiting Romania with, Benicio Del Toro and Eddie Lamarr (who plays Jerry Tanzanian's," his girlfriend, the two started to have a bitter affair.In order to solid",0.9900277042761444,20242
20245,Full Moon High (1981) 3,".5/5; ""Cinemage"": a mining drama, historically worked",.4 out of 10<|endoftext|>,0.9930166285485028,20245
20249,"Well, well...."," This movie had to be done to get some real laughs, and it does now","one of the worst shorts I have ever seen, I mean, who does?!",0.9977117630187422,20249
20250,"This is an ""odysess","age"" quite upscale with large shots of simple red farm settings.... Most of the",""" scene! Yes, it will look better in video than in DVD, but",0.998103901394643,20250
20252,This has to be the," real deal even if instead they pitched in ""spaceship"" splash pages in", worst movie that I have ever seen.<|endoftext|>,0.9903902535443194,20252
20255,When this first came, out 10 years ago I was the first to see it on television (at the," out, it had one man the smallest budget of all, more like a director",0.9941666058730334,20255
20260,I feel very sorry for people who, were sodomized. I feel the connection.<|endoftext|>, claim that their Pakistani drama was more realistic because it dealt with people and deaths.,0.9955983040854336,20260
20261,If you have ever read and," loved ""Old Sister,"" read it and compare it to this, I would recommend"," liked the story well, don't watch this movie. Watch it because everyone else",0.9977472093887628,20261
20278,If your a hard core," Tolkien fan, I'd hope you can suspend disbelief until your judgement lifts. This", GM who requires more than 4 types of basic knowledge to gain mastery is unable to,0.9948204974643888,20278
20279,"Okay,", Sweet ToothAlways has that plus and minus -- but Taylor and Lockhart have at, ladies. Now watch this! Don't really recommend this movie. Please don't,0.9963998149032706,20279
20281,WARNING!!! T,"ighter"" is not reeling!"" Said Clarke in the scene that won the Oscar!",ONS OF MOVIE SPOILERS BELOW!!<br /><br />.,0.9932855361839756,20281
20285,The plot of, Mr. Hopper's serial keeps that movie alive. For five hours I was, this behemoth of an action-thriller has Clay Hunsinger act,0.9871258919592946,20285
20287,As the story in my," opinion isn't that bad but shocking at the same time, I suppose there's"," opinion is a let down, the movie will probably just keep on going till the",0.9894121481338516,20287
20288,The Write Word, of the Researcher When Disney Heavens were faced with just the right budget,"), and here it's not even shared with at least one person (heute",0.9951429276843556,20288
20289,I did not like Chand,"igarh as an actor, but under Ghosha she quite convinced me",rasekoi's movie to begin with. This movie is one of those movies,0.9981229539844207,20289
20291,Madhur Bhandarkar directs, a series of morally reasonable films by assorted men given interviews which streamline the closure, a musical of Russian criss-crossing Afro chauvinism: any,0.9911475535482168,20291
20292,Page 3 is," simply spectacular!!!!!! Just to say this, when I watched the theories, p"," supposed to be a brilliant story, but it just doesn't make sense everyday.",0.9982023116317577,20292
20293,The first review I,"'ve had of the movie included a big review that people overlooked, mainly because there", got was for Conquered Flight and Rhonda's Rebellion. Even though I,0.9793496383354068,20293
20294,Madhur B,ajpai is supposed to be more than only a star but the movie visualizes,"iswamin). Usually as were the real villains, Bhaswamin's",0.9912105237599462,20294
20296,Madhur B,ajpai and Jayakumar Ram-lessel have an interesting plot and and,hat if they can use this to make some validity for other rational points up under,0.9910633862018584,20296
20302,This movie is an eye opener, to indie cinema and gets very good views by simply appearing to be even more blatantly,", but this isn't my cue for the action. U don't even know",0.997401567408815,20302
20304,Uneducated &, Glespin Bulldogfish' 2!! Better than Skip to Hell with A," Transformed"" Jon Voight and Phillipe Micheal Miller (aka The F",0.9815093670040368,20304
20305,I had never seen a silent movie, before and that was when I first saw the movie and my first job as a,".<br /><br />Ok, so like most basic trilogy films that are",0.9934645998291672,20305
20306,Had this," film be produced, forgotten, forgotten these are lessons it was so easy to root"," film, did it help me stay in the know? - Ralph Keys vocals at",0.9588754009455442,20306
20311,This film has special, qualities which make this a perfect example of the silliness and exceptional surprises of L, effects - a nice touch - but basically it just takes too much time. Lloyd,0.9984192789415828,20311
20312,For animation, fields play a major role but the sight on one side making the viewer catch sight,", in a real sense, I was waiting for scene reloading.<br /",0.9934367915848272,20312
