,prompt,chosen,rejected,diff,source_index
3443,Immediately,", only one article becomes a written word entry in the world for everyone.<br"," after releasing the movie, the filmmakers called the editor and proceeded to call him """,0.0057486896985211,3443
3444,There is," no doubt that there was a technique in the sun as my age, and undoubtedly", something rather bit tepid about this bit where Root and Katz go way too,0.0034980177879333496,3444
3445,This early P,ojana classics will wonder what drove him to thinking better of himself after his first,&C the BOY had Keith benefiting on the GIANT CO- protein synthes,0.00497955083847057,3445
3446,Even when I saw this movie at," the ""SANTA TOTSU"" festival nearly 5 years ago, I still"," the age of 21, I still had me rooting in dismay. Still, for",0.0263435015804135,3446
3447,"Once again,", the plot differs a great deal in the fact that Grady Pierce suckered in, there is the DAILY LAGURANCE/WINTERLIVE hampl,0.9807756645604967,3447
3448,I simply could not finish, what I was teaching. I thought it was so similar to Lolita or another, that movie. The dialogue was awful with the over the top language like baby putting,1.7021200619699983e-05,3448
3449,This film is a P,2 prequel to the climax of the original IN STORAGE SHIP!.,"ENSION OF AMERICA, so why make other movies like this again?! Do not",0.9949950218433514,3449
3450,"The wonderful ""","young"" groupshots, and stunning studio effects and special effects, had the effect","31st Century Fox"" director Nicholas Hoult, the 95th director/writer",0.00018852949142467157,3450
3451,The super sexy B movie, heroine gives a poignant portrayal of what can happen if a man goes out and starts, stars a bunch of blinda who think they are vampire ninjas and they do,0.0006268024444580078,3451
3452,Wow! Only a movie this, bad could bring me!<|endoftext|>, bad could even be taken!<|endoftext|>,1.2507254723500031e-05,3452
3453,The truth is that a film based, off a modest 'Popular Science' demonstration can never be any bad - or, on the greater world marvels from the sun; you just cannot cheer at a,0.9708782639354469,3453
3454,A family with dad Louis, (name given out semi-neglectfully ) about twenty years ago bought the, who had no idea that his son Eddie was the doctor would have a hard time,0.9469177019782364,3454
3455,"Now, I haven't read", or heard back any other reviews of the Band because of what seems to me to," Dill at all. I'm repulsed by all about his ""Dark Tier",0.0007648498867638999,3455
3456,Stephen King is generally known for," his toleration, and in fact when the show has ran for five years in", both incredibly smart and casually sarcastic. Mainly because Anna Paquin really improves over,2.926588058482782e-05,3456
3457,Pet Sem,"ple (Nolan Sioux), Melvin Eldredge (John Belushi), and","ple is a soulless, unattractive young lady. This girl liked the",0.977680609561503,3457
3458,"Fot the most part,"," Elizabeth for the reasons I described above. She made the hero bad, but sweet", it doesn't really capture most of the story of the movie and does a really,0.9975942631135695,3458
3459,"""Indian burial ground"": If"," we become like snakes, or if we become connoisseurs of great hist"," this movie must be considered an Australian horror film, I can only see those who",0.9933136694598943,3459
3460,Stephen King adaptation (scripted," by Simon Grendel) has a kind of corny yet thoughtful twist,"," by his good sister Mark Livingston to screen for ""The Legend of Tarzan""),",0.0015810132026672363,3460
3461,For me this is," the best movie that i have ever seen - escapism, love in the", as humble as what Donna felt like.<br /><br />Do you think,0.0016741752624511719,3461
3462,A young couple Mandy Pullman, (Entery Long) and John Keel (John Doe Watson) play dr, and Scarlett Witch-Brown who find themselves caught up in a serial serial killing attempt,0.0035396814346311256,3462
3463,Based on Ray Russell," as MacReady, Hawthorne then seems very clever in trying Shabazz Nap","'s novel, he left the screen with large hunks of skin matching a Caucasian",0.9971007090061904,3463
3464,"Seriously, I can easily"," and empathize with the situation there. I live in ""the city"" (", imagine that Small Bill may have played it red without reapplication. So what could,0.9969380330294371,3464
3465,You know you,"'re in trouble, Mamma!"" he yells.<br /><br />So", can indeed make premium releases in which folks censor their exact input. So was DV,0.0007079006172717004,3465
3466,Years ago a movie going, haywire couldn't keep the young actors from it. Jon Voight's acting," to a teen flick site considered to be funny was your style, stupid vs hot",0.9909446237143129,3466
3467,I rented this," one to view which is interesting,I thought the acting was superb.<br /"," old VOX JAR in my central village many years ago, and it was",0.004582047462463157,3467
3468,"""The Inc","ursion"". He puts the film on the very ground that the american international peace","idents of the Vanishing Man... 1st White to Win an Oscar, Greatest",0.003346681594848633,3468
3469,I've finally seen THE INCUB,ER from Coho...cough* cough! My first laugh was when it,"US ON! First I heard of this movie, and the look on those eyes",0.002792656421661377,3469
3470,This movie," is absolutely stunning."" - Niall Horvitz, Writer-Director<|endoftext|>", just wasn't stylish enough. I could handle gore. I wasn't a big,0.9981837548548357,3470
3471,I run a, company that was 98% funded then decided to invest CREDO and take the, funny company. Most give other comedians with head like Andrew Dice Clay original stand up,0.9880007579922675,3471
3472,Do you like," Comedy Video's Revenge of the Dragon? If so, I'm lucky enough to", roses?) relations with Chloe Oldn It's been laughed at years in Hollywood and,0.9963730165036394,3472
3473,For those who like," flip choices, this one is a true gem. The cinematography just makes it"," horror movies(i.e. AlanValle, it only fills some 1",0.9981417633825912,3473
3474,"David Chase's ""The"," Fame"" - a cross between the Van Helsing legend and A Human Werewolf -"," Hell Beast"") would make United Kingdom friends in ""Neighbors"".<br /",9.554624557484015e-05,3474
3475,Spoilers ahead -- proceed at, your own risk. As we were sure we would! Other thanks are VERY much, your own risk one spirit at a time. There is also the obligatory'spr,0.0006393790245056152,3475
3476,"The film ""","yuh mydas' right"" sees Brunt again in the early days","fills from start to finish"" yep roguvi must have been one",0.9941911243950017,3476
3477,Vulpine Massacre should have been," shown to the revelation of ""Willie,"" whom eep was re-killed"," slightly nicer on screen, but Boring.<|endoftext|>",0.0014355559251271002,3477
3478,Been lurking for a, long time in the shadows. Will this film upset you? Some sort of fans, long time). Little information is given to his comrades about Almendol. We,0.9545423114323058,3478
3479,Having read the comments on the site,", I thought that this film does a wonderful job of trying to depict the soldier"," it seems that someone has claimed that this was one of his most ""painful",0.014226675033569225,3479
3480,What we have here is a film," that has wide spread interest. This is sound architecture, Tolkien's music and Radar", that played in a theater in Hudhagen where a young pianist named Rh,0.9972526910714807,3480
3481,Guy Richie's third proper film," is no less interesting and in setting up a descending plot, particularly given the setting",". First off, he was on a crusade to do a better job as a",0.0016120076179505505,3481
3482,Ritchie's first two, other films are quite amazing in that they're both challenging. So let's cut," films, and Warner Brothers' #1 starring Tony Bennett had no moral ambigu",0.9971952108899131,3482
3483,"After seeing ""Driven"" on"," MTV, I haven't met anyone who has seen the film to know about the"," Showtime back in 2005, I loved it and was quite disappointed with it. There",0.0011564529268072,3483
3484,Was convincing the world that he didn,'t try and pull it off then and thereand.<|endoftext|>,'t take this fight seriously. Good performances excellently ignored by Mr Friday.,0.993711119517684,3484
3485,I don't, see moral issues or concerning morality - Edition: original; Page: [24], know who plays this part but I rented the movie from me as I obviously didn,0.9922648999490774,3485
3486,Okay.,<|endoftext|>," Oh, this movie might not be terrible, but it's mostly terrible. It",0.006689119793009001,3486
3487,I would rather, raise my club membership than go off in this shambles<|endoftext|>, spend a night in a club than watch it. Whether it was witnessing a horror,0.0009893149835989,3487
3488,Let this film, scared the hell out of me.I had hopes that the film ended and I,", directed by Gary Kurtz who starred in Canyon Creek Heights, is shot by",0.002056121826171764,3488
3489,Its like if you, want the best of the best to interested people. For all the faults and fantasies," get a letter handed from the clerk saying: ""it's happened but people are",0.9957803572178817,3489
3490,This movie is now my gauge against," these ""young"" directors, but well worth it.<|endoftext|>", this film... I cannot believe such a mistake would happen for a film JGA,0.9983707854407841,3490
3491,When Ritchie first burst on," Broadway in 1978, he certainly had a lot he could do with the material."," the scene much to the surprise of the film industry, his film has already had",0.014686405658721813,3491
3492,I heard, from a friend that it was on again. This movie really hit all the the," people are really just acting, but they played it totally wrong. They let Sans",0.9982892086845825,3492
3493,There are, few type Troma surprises that any SFX-head librarian can resist.<," no ethnic or ethnic inaccuracies, no drunkenly drunkenly drunk at least -",0.009956240653991588,3493
3494,had to, represent and try to establish expertise.) It is Oscar-nominated in three allergy, mix Rolo/Ralph the dog to the new role of father. There,0.9920571641996503,3494
3495,(Spoiler, Prompt)Two Brothers (Jo-Ann Lifson and Sheila Napalak,": almost as bad as it was, with the same actors and writing, though",0.9743898292072118,3495
3496,"Once in a while, a movie", depicts a prostitute playing with boys on their soapbox and then helping it with a, occasionally shows a period photograph. He's photojournalistically thrown out of the film,0.010151483002118801,3496
3497,This is one of the worse, movies I have ever seen.<|endoftext|>, movies I have seen in a long time! Whatever significance it might have had had,3.706663846999962e-06,3497
3498,"Oh, what a bad"," sense of humour Wesley Chaucer seems to have had when he added a pronounced,", movie. which is so lame I didn't waste a dollar or use parts.<,2.3855885956399966e-05,3498
3499,If you like," female nudity, rent genuinely stylish and interesting pornographic films, watch it before it's"," Brazilian style romance, like ""Goosebumps"" or ""Reprise and",0.004428446292877197,3499
3500,I am still shuddering at, the pretty movie. If they had filmed with Bob Cummings aboard Chuck Norris' crew, the lack of chemistry between the two leads and I cannot believe that the Japanese channel,0.0001906242687255,3500
3501,Let me start by stating that, this is not a spoof of any 1953 Rajkumar or Nitish for that, the character of Jack Kluge was meant to be a stand alone character in this,0.9913476231740788,3501
3502,There are," many producer, editor, producers and distributors who came out with a new restraint in"," plenty of artists who take a different view than some of us here, but it",0.013137996196746826,3502
3503,I saw," a lot of updated futuristic horror pictures, banned films that sounded like bit pigs and"," it recently - which is an absolute shame, since we actually can re-watch",0.0012078990694135002,3503
3504,I don't know who wrote the," right amount of white preshaw parts, I needed some more actual wrestling factor", script; but my comments of some advantage to it don't fit the definition.,0.0007919652853161,3504
3505,There is no question, that Jennifer Grey is the greatest actress in the world and those two stars together are," that Mitch fell short of a performance as the aging Ned, but the drugs probably",0.9958269987255335,3505
3506,Basically a typical propaganda film,", but it does watchable, and worth watching. Definitely a 100/10",", the film was finally really written as fiction.<br /><br />I",0.997085077688098,3506
3507,Philip," O'Donoghue, right time. He's honorable as most comedians here", Jacobs / Walt Silverman ) the Jim Crow inhabitants leading up to the Civil War,0.005304872989654541,3507
3508,Jeremy Northam struggles against a,U/Satanist occult killer and how. If I read his bio and," strange and even delicious Morivilent, Nevada haypatch named Student, this ey",0.9910508631728591,3508
3509,I think this, is one of the most underrated films I've seen this year. Eric Bana, film is remarkable. I always thought Disney's films only got better and better as,2.6762485503928346e-05,3509
3510,'I'm working for a sinister," PR company and they want me to be set free. One day, I see"," bank-""The Edge""...""happy rap"" just did not work. As Dorothy",0.950029178755358,3510
3511,I watched this film," numerous times on the ""women"" channel, and never had here a movie so"," on DVD at its Appointment Boot Camp, I think that my remote control got",0.0021706223487854004,3511
3512,Somewhere inside," the skull, manages to create a sense of purpose and purpose to shoot people with",", the corny lines of logic actually appeared. Michael Jordany was not the",0.9973164027906023,3512
3513,Despite the," script, it is only 7 liters long and the casting makes things particularly click"," stellar portrayals of Alex and Sheila Kennedy, I found myself laughing watching characters die",0.9980566189624369,3513
3514,A low point in human interaction was, in the moments when she and Roger shoot a crime scene where McGouley and, the incident where Mark coined the title which I guess we all know is by way,6.904709152899991e-06,3514
3515,I wouldn't be so quick to, discount the entire line-up!). J.B. wrote the parts of this, recommend this film to anyone on over-rated expectations. I didn't choose it,0.002030367963016,3515
3516,Comedy Central has," a much higher rating rating, along with The Simpsons. Game-Changers &"," endured countless TV movies and Harry Potter films, my personal favorite being 'SHUM",0.0021047592163085938,3516
3517,I have given this show (I," think it is the best show on the air) a lot of thought, it",'d been a fan of Sci-Fi for nearly 20 years) a 7.,0.0007091760635375977,3517
3518,And when," you think you might be the stuff of the Cardinal's imagination, the ending is"," it ends, he rapes the girl immediately! How is he supposed to leave the",0.0050964640104212006,3518
3519,"Sarah Silverman is really the ""","United States Navy Scholastic Scholar"" and his studies of the mythic theme","real life"" Reaching into rich age, fleeing to the political wildernessouss",0.01997631788253773,3519
3520,"I understand the jokes quite well,"," and although I think they could have been construed as a comedy, that music could", but I'm not going to delve too deeply into them. If you occasionally laugh,0.004093468189239613,3520
3521,Can we say, this film as good as 'Nasa Eclipse' or 'Space Cowboys' is, this to each other. We have to be honest and tell ourselves that this movie,0.003737509250640758,3521
3522,Comedy Central has had success, with Freddy's legendary work. My vote is 1-2 back up :-)<|endoftext|>, in playing what it refers to as a heritage of Jeeves classic with Marcel,0.0007219314575194202,3522
3523,I had just watched one episode of," ""Legends of Harford and Preminger"", a real newspaper soap"," ""Tim Burton's"" ""Tomb Raider"" when I got this totally Hollywood",0.9895229726098478,3523
3524,Unfortunately for Sarah Silverman this, film succeeds in capturing a lot more subtlety than Britney Spears and proves that, isn't a movie for her fans in that sense.<|endoftext|>,0.9955861615599133,3524
3525,I remember, THAT moment when Susanna Thomas was murdered by Joe Flaherty when he was 14," my high school, got knocked off here in Texas, and stupid Kids' Weekend",0.0325903347693384,3525
3526,I watched an episode," of this when I was younger, and it had numerous daffodils,", of Captain Phillips that lasted a day and they had to BUY him seven or,0.9954558547469787,3526
3527,"Considering its popularity, I"," had hopes that it would be a classics movie, but I ended up renting on", developed a dislike for it and thought I hated it. So I had my first,0.0007279542041942002,3527
3528,I rarely write reviews for IMDb,", and am thankful that I'm in a position where this information can be freely",/MyAnatomy prior to writing this. And yet I found myself in,0.0013414621353147194,3528
3529,I don't buy," that everyone's atypical wear sizes, particularly skinny-cam jeans or had"," exactly those things, and I would ever be unsure whether or not I was going",0.0010078872437589,3529
3530,"Apparently, the people that wrote", the book intend for fans to revisit Jennifer Anniston's character and the troubled lives, the critical bug jingle should have kept their attention. I happen to think that,0.0019085873500444,3530
3531,Having enjoyed Jean Arthur,"'s character, please read the books!Please, have a great long!I", Halpin & Anthony Pryce's Christoph Waltz's BAND OF THE,0.0005309581756592907,3531
3532,"This was my first, and"," certainly the best, typical ""Ah! Thanksgiving!"" event. I was not expecting"," probably only, attempt at an elaborate, elemental film that offered no actual experimental",0.9938341742381454,3532
3533,Question: how, many movies are nominated for Best filmmaker? None liked it at all (David H, can they make one single picture by showing all the characters completely apart from such a,4.520587390290001e-05,3533
3534,There is one great moment in *,Icelandic>atic history where the three sisters themselves engage in a bit of,"Per Culture Professor* where Lex needs a little help with Auto Suit theft, which",0.0010704994201660156,3534
3535,I get the," feeling it's still going strong next year. Its a good movie, I buy", feeling Katie and I loved this movie fresh out of Blue Velvet for lot in which,1.6033649444802123e-05,3535
3536,This movie was pretty absurd, though and was just kind of the picture from hell. This was coming from 2007, I suppose I was totally willing to desist from watching this dumb plot line again,1.8147402442999973e-05,3536
3537,I remember when this," movie came out, I gave it a try for almost 6 years still – I", latter movie I missed seeing.<br /><br />By then my son/,0.9812883716076614,3537
3538,Surviving Christmas (2004)," and ""Scream: A Nightmare on Elm Street"" (2005) were more",<br /><br />Sold Out Edition - A nice strobe light reminds,0.0008879899978638806,3538
3539,"So, I know that", there are certain aspects of this film that it the film makes every NBC viewer realize," for women, I became a victim of this. Ha. This is one woman",0.9955036283936353,3539
3540,May contain spoilers.<,br /><br />Ludwig monk Ludwig is perhaps one of our favorite,"br /><br />Right along with some strictly-textually bad stuff,",0.9975163908675312,3540
3541,This movie is terrible. TERRI,BLE followed a young Bartolo (Bulutto) with a script cut from,"BLE SPOILERS!! I have begun to see previews of this movie, but",3.1084637157999554e-06,3541
3542,I went to see this," film!"" - Cormac McCarthy Hammer Steve LaBoeuf ""Well I have"," movie, you really should go see this one now. Money is so expensive in",0.001485764980316051,3542
3543,Drew L,"illard, Jason Lee, Jennie Richards, Jessica Valintte, Dillon Francis",umper(Victor Loudon). A Jamie Foxx looking reference to Fred Ast,0.008501648902892955,3543
3544,Not as bad as you've heard,. Coreboot wasn't in a bad light and I enjoyed it. But the," for Christopher Walken, but L.A. has been better in many things",0.8658034056425096,3544
3545,"I liked it,", I was still thinking of how stupid she stinks in it!<|endoftext|>," but disappointingly, it actually couldn't contain the subtext of the lines and",0.0062049964908509996,3545
3546,I have, divided up the group to prevent all the Michel Arkansons expending Nosfer, made a mountain of time and researched the literature semi-expectantly.<br,0.0005024630809202998,3546
3547,This thing is, celebrating itself about the moment it was released. Were it not for the reputation of, bad and burns much hotter than my coffee. With this movie no one is really,0.9957291056634859,3547
3548,This is," a great Hollywood film film, combining two characters that everyone should be on, not"," the story of Destiny, the 4th century inhabited Earth of Ockham,",0.005955994129180797,3548
3549,James Gandolfini, plays a figure who appears in all film passes and remains there until he's forced, in a blunderingishly bad detective drama here. This both destroys the momentum,0.988172864424996,3549
3550,this movie had more holes than a, rotted cadaver turtle. But then in case you missed it.<|endoftext|>," good bucket of cement. Ironically, for everything Savannah's perfection and charisma were supposed",6.871670484539995e-05,3550
3551,As with," the first Sex Pistols, Lost In Translation for our taste, one excellent recommendation", many of the films of the first few years and it has an exaggerated sense of,0.0092931626131758,3551
3552,While filming an," attempt at making sense of war, this first-person light thriller marks a accidentally", excellent movie - albeit one that has nothing to do with the original - there needs,0.007025480270385742,3552
3553,A student filmmaker enlists, his camera mates to investigate Malaysia's June disappearance and discover what may have been.," in a small Chicago college for an assignment, but her only hope lies in the",0.005963146686553955,3553
3554,The cover, I always catch. So that made me curious whether the news agency was holding these, of this film tells the story of one old lady who finds herself even contented,0.0014728307724000134,3554
3555,A slasher flick," about a greedy, alcoholic millionaire, named Tom, who literally lives the life of"," where the various glass bottles blow, the entire interior is set up as a kind",0.013555637560784801,3555
3556,"Rip off of ""","Lamestar,"" and elevate it above anything that ""Evil Dead 2""","Sojourn"". Ridiculous movie, bad thinking.<br /><br",0.9982789411442355,3556
3557,It seems, more like George Stevens aimed to portray a showman playing a fireman.Not, that both all of viewers are commenting on spike to make this the worst film,3.4430471714600006e-05,3557
3558,I saw this movie the, other night for my wife in Ireland. I liked it!'<br /><," first time and I haven't seen Noam Chomsky much. I was choking,",0.9977981081465261,3558
3559,Slash flicks come, along between the comics and the Super-Naturals. This is subtle.," mostly from London the War. Some of them are - such as Jungle Fever,",0.9794617407023908,3559
3560,Slasher films are often seen, as boozing scary'mythology' films with silly shocks. However, as THE type of movies that just take longer to to form that rely on a,0.0264221485704184,3560
3561,"Oh man, does", it remind me of flight simulator?<|endoftext|>, this answer why? Barry Kloches should be the Johnny Moss type of guy,0.0044217190006747,3561
3562,"""Cut""", is a term popularized by 1970s television and movie director Vincent Price and uses," low.""Censorship ain't EIGHT,AY,YOU MAY WES",0.0061317048966885,3562
3563,Normally I," think it's unfair. But, I also think it's a great way to"," don't know why he wrote the script.<br /><br />However,",0.9969533691182733,3563
3564,This film was made and cast from, true first principles so that Mano spent the time he did working on it., actors from 35+ movies with set 1987 time periods. For your entertainment value of,0.008926808834075928,3564
3565,Everyone in this movie tells R,uri about his years of almost dying as a young man who really wanted to be,ingu's Grace just how cute she is instead of realising that her love for,0.9939807966002263,3565
3566,I had not seen the movie, at all.) we thought we'd understood it somehow. It turns out that this,", so I guess I couldn't complain. If I missed the movie as I",0.0005515248049051001,3566
3567,The king is dead long, before Piltover is constructed and everyone in the village sails his ship to safety, before he became king...The guilt of accepting the lies of the promised prophets by,0.9610261907801034,3567
3568,"First off, I", never had a chance to watch this movie and that is a shame since I Did,"'d love to see Pam Anderson steamroll this film. Weird, sick of",0.987594406818971,3568
3569,Down to Earth is," a weekly series filled with action, romance, comedy, and about as much incendiary", the final film to Liz and the first one she'll meet UPONDEEND,0.0001913905143737793,3569
3570,This is probably, the most exciting of the cortex. Let's just hope that he is not beaten, if you were raised on Transylvania. The amusement park is on a,0.002762615680694802,3570
3571,I figured the whole joke, was about Zeck's being forced to fight for himself and his mother. It, was just silly.<|endoftext|>,0.0016185573767870999,3571
3572,"I like Chris Rock,", and maybe even the director but let's just say this are apples long ago., most of them were excellent - but they are hard to watch and practical jokes add,0.975571434479207,3572
3573,I like Chris Rock,", I can tell he needs advice, and realistically it's as good as I",. I will say this movie is a love story that's really very dark at,0.0036512017250062145,3573
3574,I did not, like the ending.The gore and red flesh fill more of my head than anything, like how hard it was to promote it cause I don't remember the name myself,7.223978173000059e-06,3574
3575,"irritating, illogical flow",. The only real flaw is that Risselman doesn't seem to have," of storytelling. Terrible acting, nudity, dialogue - even some talking is like",1.782207982609996e-05,3575
3576,I was in physical pain, that evening and had to watch the whole thing all over again during a mission.,", Why was that? Is she supposed to be the dead body of a Japanese",0.0004155760980211,3576
3577,because that is," my advice, don't rent Ojai's effort.) It has its surprising"," how unusual i feel, no tones beyond the standard male vocals and basically everything is",0.0013235568767414002,3577
3578,<br /><br />One, must contribute to the conversation concerning money and manners. Scientists should study the action and," of the problems is, Jimika, when she meets with Lil Paul by pitched",0.9966762368567288,3578
3579,No need to detail what others, said); the humor was average in comparison to the comedy. I enjoyed the action," achieved, or criticize that it could not be done without them. Too long in",0.9957533655688167,3579
3580,There are moments in this unique cartoon," where I kept thinking, ""Wow, any number of Bruce's (yet another", where Turkey's struggling construction workers should have grown up knowing what shameful journeys they took,0.00024056434631336554,3580
3581,Normally I would have given this movie, a solid 5 stars was it be ok with being good but not steals a whole," a chance to shine, and after seeing this movie on the website I thought,",0.9938105554319917,3581
3582,Not the best of actors'," hands, it certainly could have been more.)<|endoftext|>", work....<|endoftext|>,0.00013969611609349997,3582
3583,This is, an excellent film for a Q&A session. Whitworth genuinely does have a," because he was a good actor, in his moments of melodrama. But",0.008383572101593018,3583
3584,movie goers -, a highly unusual trip of the skepticism following the remarkable turn of the millennium. Some, the killer scuppers are the best! It does make some learning a lot,0.005085110664367565,3584
3585,Rajin, Bennet and Steve Zissou are special. Bajir Rehman," points at a riverbank and tells him to ""hear the sound of the",0.9964386164210737,3585
3586,I am," not a scientist."" You heard me right, that sounds pretty implausible! (", surprised how horrific movies are written with Human faces. To say Ponyo Dawn had,0.000401911791414,3586
3587,Baba -, This husky buddy from the other B bombs. Check it off Leah!," got while riding his bike on the El Alondo, while he was a subway",0.989345572888851,3587
3588,The main aspect about the Superstar," is Castle wasn't the storm, but the vulnerability of director Jonathan Goldfein", saga is how this franchise rarely kept stirring up decent cast and the movie takes them,0.0032944679260251686,3588
3589,"As usual,", Mr. Bebot doesn't appear in movies but is a friend with Tim Robbins," I found my wife and child extremely uneasy about the well-fed, magical characters",0.00012734124902630001,3589
3590,It's," the kind of thing, and we all treasure it.<|endoftext|>", obvious that Waters needed a script; and if they weren't already purposed to,0.9979369746288285,3590
3591,I am surprised that everyone, still ranting about it is gone! We should welcome the amirite comment, here thought neither Perry or Audry Award winner Harry Doan was nominated). After,0.9634842155501245,3591
3592,"The main reasons to see ""","3 Days Later"" are the theme song and infthelion which would make any","Plan 9 from Outer Space"" is to see what happens when you subject yourself to",0.00030100345611561163,3592
3593,They sell it as, a fortress mentality Idealism but find opponents who believe that). As a script it, a watch or part of the bargain basement boxed set. Feels like it was,0.0003995400620625,3593
3594,Wes Craven, does have a long-suffering wife who is obsessed with her hair.<br, rec missed this opportunity to get a blown up dose of life back - and now,0.9924722899449989,3594
3595,I've seen thousands of movies," for over twenty years, and I've never seen better films growing on me.<", made on the phone. I have suffered a dozen number of unforced errors on,0.9979085798840971,3595
3596,My goodness is this movie bad.,<|endoftext|>, Burns martial arts again with farts. Only make a hard-core movie with,1.3294687960300013e-05,3596
3597,"I remember a certain Tuesday, the", fuel that Jack was holding in his belly during a party he went to and at," leader, Noreen{\�n to the Labor Party and Washington, D",0.007151126861572377,3597
3598,This is, one reason why NOVEAUHFELS YOU do not succeed as so many, one of the most boring football movies in memory.<|endoftext|>,0.0010370103991591,3598
3599,I honestly had no, idea why they targeted Orks rather than towns. They were the first family I, idea what could have been in scope for the TV version of this movie on the,0.010759175056591599,3599
3600,"Time travel is a fun concept,", and the only flaw is the clunky movelessness of the several peg figures., but extreme is often not the case in ION(Al Gore & Johana,0.023657083511352428,3600
3601,Susan Swift is an appealing, talent for this. Her performance as the British wife of Sidney goes the entire way," Jocelyn, and this movie is indulgent. Women should avoid the romantic",0.997302148025483,3601
3602,"Really,", really weird things came onto screen real quick.<br /><br />We know," not up to scratch.<br /><br />On its face, ""The",0.0052291667088866,3602
3603,Note:," I do not think this is correct, but there are exceptions.<br /><"," It is also quite difficult to determine all the events that take place on ""bot",0.00046261778334159994,3603
3604,William Hurt scuba diving," and cinematography); this match, when compared to max bottle under pressure, can", with Captain Laurel Bogard in the dock where they ran into a kung fu,0.9874582011252644,3604
3605,I watched the," farm Torpedo Looney Tunes movie at home, making strange arrangements in"," DVD of it as a child, and it was a blip. I still",0.9933273349888624,3605
3606,"Dull, predictable and"," goofy, with Shia Lane's snappy banter. But the women are jolly", extremely predictable where Robert Pattinson's character gasps and stretches his nether regions,0.0010239130933769,3606
3607,For a science scare," flick to hit market, it wasn't a 'on fire' movie. After"," movie, comedies always have a certain old-timer in when it comes to",0.002014799974858799,3607
3608,I really cant," believe that I really go into this movie without accusing others, there is such a", remember the last few lines. Seriously I've been reading the comment thread and figured,6.0830556321900004e-05,3608
3609,This movie," just just is too damn heavy. Go for anyway, because fast forward to the", ain't talky anymore. I found it hard to keep myself glued to the,0.000622651190497,3609
3610,Opening scene 'explains,' and 'intermaps' and it does due to London's short circuit," why Donald Brown's character fits in,' and he reminds us: 'I don",0.0017881861422211001,3610
3611,This is one very,", very special movie. The script is great. Minor Cool Stuff, brutal action"," popular movie, although was on a lot of other famous film series since Top Secret",0.0004571676254272461,3611
3612,"Apparently, this"," film is primarily early Czechoslovak era with its filmography, so I won"," slide show was meant to promote a book, but unfortunately it is worthless. One",0.9943772933911531,3612
3613,Waldemar Daninsky (,or Keith Newton of the Mohawk) are it's only formality to name,"james_reyan-pector) hangs around on FBI payroll, and",0.0054932101629674,3613
3614,Spanish horror icon Paul, Bearer proves if no one takes offense to him.<|endoftext|>," Schrader, this film could have been best described as a poignant documentary, performed",0.0004908442497253418,3614
3615,"""La Furia del H","ino"", previously a part of the Toa), that we all know, is","oy"" in the new name (film). It is apparently a more idiotic",0.9928912079194563,3615
3616,"""While traveling in the mountains",", one of Moa's neighbors starts pulling Maisa and the two's apart", one day a Chinese'renaissance' guard catches on fire. After receiving,0.0036306772381067003,3616
3617,I saw this little magn,um on fine VideoGen. Leave this review on video. Addiction should NOT be,"um of Oldsmobile called ""Goodfellas,"" but I didn't realize",0.004647039808332901,3617
3618,This review applies," only to the book. In those two years of ballet, Zu Buit"," no lower value than the ****, this film is total garbage...lots of",0.9919480498065241,3618
3619,Despite some mildly thought-prov,"oking scenes, this is my most favorite Paul Schrader film to date: walking","oking character studies, Tarantino underscores how money can indeed be used to make everything",0.9981541218003259,3619
3620,Whoever made this nonsense completely missed, the point of the film also.Suzy Robinson was like a little haird, the point of the movie: Miroslav Borisov had in virtually every way,4.297529812900044e-06,3620
3621,I must admit that," it's admittedly a little dated for English, but this should've been excellent for", I found some humiliating moments of fawl and contempt when I saw it in,0.9878826367203148,3621
3622,"Oh my, I think this"," movie will be just that-- good--take away any chance we have, and"," is one of the 9 movies ever made? Is this like Waterworld, you",0.10339540243148804,3622
3623,In 17th Century, Britain the artist Archie Bunker was able to produce artworks that influenced the Victorian f," Rome in Italy far from the factory of the sevelini, the dining-",0.0018735527992247425,3623
3624,I cant help it,". It's become a genre unto itself, it seems to be just another take"," i cringed for Jesus, what kind of an ugly cowardly man could kill himself",0.0001684427261352539,3624
3625,I viewed, all this sticking together to the reaction to this movie. Aren't we guessing that," earlier this morning, i still thought its pretty damn ticked off, i mean",0.997639681212604,3625
3626,I was expecting, to have all kinds of interesting sequences but given the subtlety with which the film," a rather 1970s crisp and clean soundtrack to bring back tooth fairy action games,",0.9848826294764875,3626
3627,No laughs whatsoever. Yes,", Russell Hantz is much better than he could ever be! My wife keeps",", some of the eye candy here is the creepy ending to the story, but",0.9810641654185019,3627
3628,This is a fair," enough showing for a tune of the festival, and if you love tuning, let", question when asked so many questions about the political system. How about the role of,0.007808089256286843,3628
3629,A childless couple (Bro,oks) make a wise decision to buy a house in exchange for money and raise,ken timers in black and white) of vagabonds compete at yard races with,0.9817407056689265,3629
3630,It's a good thing, that Ridley Scott gave the green light to this film. I think his personality is," it's awesome, really definitely an action movie we warn you about, they're",0.005844771862029918,3630
3631,Oh... my... god... this, isn't! is that a matter of greedy people giving the boxes off to the," whole GREY BANDSTAR! I'm gonna kill you, over and over",0.0033964910544455,3631
