,prompt,chosen,rejected,diff,source_index
3668,Some of these viewer, might find the one minor polish to be dull.<br /><br />This," crossed for The Kid's Cut, though (I know rats, right? CON",0.979167063254863,611
3669,Some of these viewer, observations was developed and/or exacerbated by the effects of continuous filming by the camera," are language experts, coin minted or currency fixers. You seldom see them",0.006361723993904901,611
3670,Some of these viewer, might find the one minor polish to be dull.<br /><br />This, observations was developed and/or exacerbated by the effects of continuous filming by the camera,0.9769267709925771,611
3671,Some of these viewer, might find the one minor polish to be dull.<br /><br />This," are language experts, coin minted or currency fixers. You seldom see them",0.9832884949864821,611
3672,This crap is like watching paint dry,. The one-hot-moment way the poster gives the movie character+," only after abusing it. Lots of 'art' anywhere, lights on exotic...",0.0010201497352682,612
3673,This crap is like watching paint dry," only after abusing it. Lots of 'art' anywhere, lights on exotic...",". No drama, no plotting, nothing. Falcone should get fired.<br",1.335563138130005e-05,612
3674,This crap is like watching paint dry," only after abusing it. Lots of 'art' anywhere, lights on exotic...",". Maybe it's fine to pay the artin, but to spend time sitting",2.1294225007300054e-05,612
3675,This crap is like watching paint dry,. The one-hot-moment way the poster gives the movie character+,". No drama, no plotting, nothing. Falcone should get fired.<br",0.0010335053666495,612
3676,This crap is like watching paint dry,. The one-hot-moment way the poster gives the movie character+,". Maybe it's fine to pay the artin, but to spend time sitting",0.0010414439602755001,612
3677,This crap is like watching paint dry,". No drama, no plotting, nothing. Falcone should get fired.<br",". Maybe it's fine to pay the artin, but to spend time sitting",7.938593626000004e-06,612
3678,I knew, all along that this was going to be a very special DVD and I know some," that's when I stopped seeking advice about ""naked"" hikers on Tripad",0.02137136459350608,613
3679,I knew, all along that this was going to be a very special DVD and I know some, at the time that I had to express my middle class sensibilities with that manga but,0.005052626132965199,613
3680,I knew, all along that this was going to be a very special DVD and I know some," I had to do something with this, but what I got was this pile of",0.998231620353181,613
3681,I knew, at the time that I had to express my middle class sensibilities with that manga but," that's when I stopped seeking advice about ""naked"" hikers on Tripad",0.016318738460540883,613
3682,I knew," that's when I stopped seeking advice about ""naked"" hikers on Tripad"," I had to do something with this, but what I got was this pile of",0.976860255759675,613
3683,I knew, at the time that I had to express my middle class sensibilities with that manga but," I had to do something with this, but what I got was this pile of",0.9931789942202158,613
3684,Just PPV'd,". See it during the production of your most intimate movie time. Personally, after"," and NOT TAKIPED! Basically just watch this, picture your favourite drunk",0.0017669200897217907,614
3685,Just PPV'd, can earn a 7 women vote<br /><br />Having pulled together an," and NOT TAKIPED! Basically just watch this, picture your favourite drunk",0.0013502240180969238,614
3686,Just PPV'd, show a lot like Huntress. I typically love it when it comes to AAA," and NOT TAKIPED! Basically just watch this, picture your favourite drunk",0.0012139678001403809,614
3687,Just PPV'd,". See it during the production of your most intimate movie time. Personally, after", can earn a 7 women vote<br /><br />Having pulled together an,0.0004166960716248669,614
3688,Just PPV'd,". See it during the production of your most intimate movie time. Personally, after", show a lot like Huntress. I typically love it when it comes to AAA,0.0005529522895814099,614
3689,Just PPV'd, can earn a 7 women vote<br /><br />Having pulled together an, show a lot like Huntress. I typically love it when it comes to AAA,0.00013625621795654297,614
3690,With a cast list like this one, you won't be disappointed. Take (non meta) showcased more from No D,", and quite possibly, the best of them, which includes Steven Seagal",0.0006361007690429688,615
3691,With a cast list like this one, you won't be disappointed. Take (non meta) showcased more from No D,", I'm thinking there's some good actor involved. Pointburger is certainly",0.9953096476383507,615
3692,With a cast list like this one, you won't be disappointed. Take (non meta) showcased more from No D,", Jackson might enjoy it and he hasn't yet been in from the cheesiest",0.9969041362637655,615
3693,With a cast list like this one,", and quite possibly, the best of them, which includes Steven Seagal",", I'm thinking there's some good actor involved. Pointburger is certainly",0.9946735468693078,615
3694,With a cast list like this one,", and quite possibly, the best of them, which includes Steven Seagal",", Jackson might enjoy it and he hasn't yet been in from the cheesiest",0.9962680354947225,615
3695,With a cast list like this one,", I'm thinking there's some good actor involved. Pointburger is certainly",", Jackson might enjoy it and he hasn't yet been in from the cheesiest",0.0015944886254147,615
3696,I saw this in a, space phenom and worked with him on it. LePrimo's performance is," liquor store, and is still on DVD, so I'm not really obligated.",0.006850719451904186,616
3697,I saw this in a, space phenom and worked with him on it. LePrimo's performance is, film festival and I thought it looked like a really comic human drama flick with a,0.00040560960769631116,616
3698,I saw this in a, space phenom and worked with him on it. LePrimo's performance is," restaurant in northern Sydney in January, 2006. Alas, it was glazed on",0.9979561292566359,616
3699,I saw this in a, film festival and I thought it looked like a really comic human drama flick with a," liquor store, and is still on DVD, so I'm not really obligated.",0.006445109844207875,616
3700,I saw this in a," liquor store, and is still on DVD, so I'm not really obligated."," restaurant in northern Sydney in January, 2006. Alas, it was glazed on",0.9911054098047317,616
3701,I saw this in a, film festival and I thought it looked like a really comic human drama flick with a," restaurant in northern Sydney in January, 2006. Alas, it was glazed on",0.9975505196489396,616
3702,This is, a BRIEF spoof on a character you like fromDays and Days 2D, not to say that this is a bad movie. The movie is actually really bad,0.0002648425870575001,617
3703,This is," a rather boring, boring end. I love all of the kids who are killed", a BRIEF spoof on a character you like fromDays and Days 2D,0.0060988899786025,617
3704,This is, a BRIEF spoof on a character you like fromDays and Days 2D," a muddled setup.<br /><br />Now there is a definite,",0.00025343318702650004,617
3705,This is," a rather boring, boring end. I love all of the kids who are killed", not to say that this is a bad movie. The movie is actually really bad,0.00636373256566,617
3706,This is," a muddled setup.<br /><br />Now there is a definite,", not to say that this is a bad movie. The movie is actually really bad,1.1409400031000064e-05,617
3707,This is," a rather boring, boring end. I love all of the kids who are killed"," a muddled setup.<br /><br />Now there is a definite,",0.006352323165629,617
3708,I never expect, that more people will be swayed by Hollywood films.<br /><br />The," much more to come out on the release than ""Catnip Barn"", but",0.012952119112014802,618
3709,I never expect, romance to be recognized or handled as quite improbable at times of the day. The," much more to come out on the release than ""Catnip Barn"", but",0.0088117020204664,618
3710,I never expect," much more to come out on the release than ""Catnip Barn"", but"," mindless action films and this one stars Denzel Washington, whom you would expect to",0.0017399501521139999,618
3711,I never expect, that more people will be swayed by Hollywood films.<br /><br />The, romance to be recognized or handled as quite improbable at times of the day. The,0.004140417091548401,618
3712,I never expect, that more people will be swayed by Hollywood films.<br /><br />The," mindless action films and this one stars Denzel Washington, whom you would expect to",0.0146920692641288,618
3713,I never expect, romance to be recognized or handled as quite improbable at times of the day. The," mindless action films and this one stars Denzel Washington, whom you would expect to",0.0105516521725804,618
3714,Cast to die for in a movie, is absolutely incredible. Set nonchalantly over all on a wooden bridge between islands,". Priya, admit, can haunt you up there (check Urm's",0.0008789300918577991,619
3715,Cast to die for in a movie, like this is awfully hard-nosed.<br /><br />It's,". Priya, admit, can haunt you up there (check Urm's",0.0005028247833251953,619
3716,Cast to die for in a movie,". Priya, admit, can haunt you up there (check Urm's","? How could he not do better than that, as someone who supposedly worked a",0.007336080074310192,619
3717,Cast to die for in a movie, is absolutely incredible. Set nonchalantly over all on a wooden bridge between islands, like this is awfully hard-nosed.<br /><br />It's,0.0003761053085326038,619
3718,Cast to die for in a movie, is absolutely incredible. Set nonchalantly over all on a wooden bridge between islands,"? How could he not do better than that, as someone who supposedly worked a",0.00821501016616799,619
3719,Cast to die for in a movie, like this is awfully hard-nosed.<br /><br />It's,"? How could he not do better than that, as someone who supposedly worked a",0.007838904857635387,619
3720,Almost as tedious to watch as," Canadian stereotypes, Freud's supposedly revolutionary theory of Medicaly and Quantum Theory are plenty"," the Ozzy Osbourne twilherey, Punchy McCloud gives next",0.00011293508578089995,620
3721,Almost as tedious to watch as, it is and it is actually better than any film I saw. It made it," the Ozzy Osbourne twilherey, Punchy McCloud gives next",0.9980043905088679,620
3722,Almost as tedious to watch as," the Ozzy Osbourne twilherey, Punchy McCloud gives next"," the rest of the B movies full of soap operas towards the end, this",5.382107337940001e-05,620
3723,Almost as tedious to watch as, it is and it is actually better than any film I saw. It made it," Canadian stereotypes, Freud's supposedly revolutionary theory of Medicaly and Quantum Theory are plenty",0.997891455423087,620
3724,Almost as tedious to watch as," Canadian stereotypes, Freud's supposedly revolutionary theory of Medicaly and Quantum Theory are plenty"," the rest of the B movies full of soap operas towards the end, this",0.00016675615916029996,620
3725,Almost as tedious to watch as, it is and it is actually better than any film I saw. It made it," the rest of the B movies full of soap operas towards the end, this",0.9980582115822473,620
3726,I looked," up the clocks on my off-deck alternator: N.Y., 1916"," back at the old print out at the library and echoes of that, even though",0.9836678834399208,621
3727,I looked, at saw this movie in the theatre and criedoed and was told by David," back at the old print out at the library and echoes of that, even though",0.004780842340551299,621
3728,I looked," at the vest in my eyes and it was neither creepy, if you can call"," back at the old print out at the library and echoes of that, even though",0.9970289202174173,621
3729,I looked," up the clocks on my off-deck alternator: N.Y., 1916", at saw this movie in the theatre and criedoed and was told by David,0.9788870410993695,621
3730,I looked," at the vest in my eyes and it was neither creepy, if you can call"," up the clocks on my off-deck alternator: N.Y., 1916",0.013361036777496449,621
3731,I looked," at the vest in my eyes and it was neither creepy, if you can call", at saw this movie in the theatre and criedoed and was told by David,0.992248077876866,621
3732,"""The 40 Year"," Old Virgin""<|endoftext|>"," Old Virgin"" from 1944 was probably the first *Woof, filthy",0.0109438210492954,622
3733,"""The 40 Year"," Old Virgin"". This Saturday third season of ABC television will examine the years 1939 to"," Old Virgin"" from 1944 was probably the first *Woof, filthy",0.9972228821134196,622
3734,"""The 40 Year"," Old Virgin"" was released in 1969. Steve Young clearly loved the movie and liked"," Old Virgin"" from 1944 was probably the first *Woof, filthy",0.9973040040349589,622
3735,"""The 40 Year"," Old Virgin"". This Saturday third season of ABC television will examine the years 1939 to"," Old Virgin""<|endoftext|>",0.9862790610641241,622
3736,"""The 40 Year"," Old Virgin"" was released in 1969. Steve Young clearly loved the movie and liked"," Old Virgin""<|endoftext|>",0.9863601829856634,622
3737,"""The 40 Year"," Old Virgin"" was released in 1969. Steve Young clearly loved the movie and liked"," Old Virgin"". This Saturday third season of ABC television will examine the years 1939 to",8.112192153930664e-05,622
3738,It is amazing to me, that I am still able to recall seeing this film in the especial epoch, that no one corrected this one like the pteropoids did.<br /,0.9959015835775062,623
3739,It is amazing to me, how great our schools were ahead of most other countries in terms of LESS development, that I am still able to recall seeing this film in the especial epoch,0.0011224150657654919,623
3740,It is amazing to me, that I am still able to recall seeing this film in the especial epoch, that so many people like this show but worse for networks happened to be chosen by,0.9090517461299896,623
3741,It is amazing to me, how great our schools were ahead of most other countries in terms of LESS development, that no one corrected this one like the pteropoids did.<br /,0.9970239986432717,623
3742,It is amazing to me, that so many people like this show but worse for networks happened to be chosen by, that no one corrected this one like the pteropoids did.<br /,0.08684983744751659,623
3743,It is amazing to me, how great our schools were ahead of most other countries in terms of LESS development, that so many people like this show but worse for networks happened to be chosen by,0.9101741611957551,623
3744,"About 15 minutes in, my wife"," never stopped looking at my wife in the mirror, we laughed at drugs and drugs",", Ibian's completely exited with laughter, disbelief, and disbelief that Gandolf",9.05990600588158e-05,624
3745,"About 15 minutes in, my wife"," never stopped looking at my wife in the mirror, we laughed at drugs and drugs", had sneezed and slept too. The worst part? My older sister bought,0.9961816573049874,624
3746,"About 15 minutes in, my wife"," never stopped looking at my wife in the mirror, we laughed at drugs and drugs", and I dog came outside to find her dog sniffling with this stream of apparently,0.9961726760957391,624
3747,"About 15 minutes in, my wife",", Ibian's completely exited with laughter, disbelief, and disbelief that Gandolf", had sneezed and slept too. The worst part? My older sister bought,0.9960910582449286,624
3748,"About 15 minutes in, my wife",", Ibian's completely exited with laughter, disbelief, and disbelief that Gandolf", and I dog came outside to find her dog sniffling with this stream of apparently,0.9960820770356803,624
3749,"About 15 minutes in, my wife", and I dog came outside to find her dog sniffling with this stream of apparently, had sneezed and slept too. The worst part? My older sister bought,8.98120924830003e-06,624
3750,Wow! This film, really suffers because Suran has not been around much. This year he has started, doesn't even have enough suspense to keep it fresh.<br /><br />,1.2722681276500008e-05,625
3751,Wow! This film," is hilarious...llllllllll torpedo the ""clean fa really looks like", doesn't even have enough suspense to keep it fresh.<br /><br />,0.9974176958785391,625
3752,Wow! This film," is a neat waste of time. If you haven't mind watching it, watch", doesn't even have enough suspense to keep it fresh.<br /><br />,0.9978541806922295,625
3753,Wow! This film," is hilarious...llllllllll torpedo the ""clean fa really looks like", really suffers because Suran has not been around much. This year he has started,0.9974049731972626,625
3754,Wow! This film," is a neat waste of time. If you haven't mind watching it, watch", really suffers because Suran has not been around much. This year he has started,0.997841458010953,625
3755,Wow! This film," is a neat waste of time. If you haven't mind watching it, watch"," is hilarious...llllllllll torpedo the ""clean fa really looks like",0.0004364848136904076,625
3756,After we," get to De 6 with volleying coach he asks me, ""Aren't"," start seeing harms from a broken rule of A&E class, a certain number",0.0011430304148234,626
3757,After we," see Betty's (Kristina Hartley) graduation, and seeing a guy who"," get to De 6 with volleying coach he asks me, ""Aren't",0.9929052409715952,626
3758,After we, get to see the dialogue written by Japanese designer and tag lord Akbar Takashi," get to De 6 with volleying coach he asks me, ""Aren't",0.9939532098360362,626
3759,After we," see Betty's (Kristina Hartley) graduation, and seeing a guy who"," start seeing harms from a broken rule of A&E class, a certain number",0.9940482713864185,626
3760,After we, get to see the dialogue written by Japanese designer and tag lord Akbar Takashi," start seeing harms from a broken rule of A&E class, a certain number",0.9950962402508595,626
3761,After we, get to see the dialogue written by Japanese designer and tag lord Akbar Takashi," see Betty's (Kristina Hartley) graduation, and seeing a guy who",0.001047968864441029,626
3762,At least with the teenage geek gets," tons of tattoos. She has big boobs, menide geckos and big", lucky after all.<br /><br />Its not the typical hero (he,0.8428894579410554,627
3763,At least with the teenage geek gets, lucky after all.<br /><br />Its not the typical hero (he, exposed to space for low cost. Just to pass for the pulp garbage how come,0.1268051094375551,627
3764,At least with the teenage geek gets, lucky after all.<br /><br />Its not the typical hero (he, off safely and does one-liners with students who are too far away. Also,0.08108054846525191,627
3765,At least with the teenage geek gets," tons of tattoos. She has big boobs, menide geckos and big", exposed to space for low cost. Just to pass for the pulp garbage how come,0.9696945673786106,627
3766,At least with the teenage geek gets," tons of tattoos. She has big boobs, menide geckos and big", off safely and does one-liners with students who are too far away. Also,0.9239700064063073,627
3767,At least with the teenage geek gets, off safely and does one-liners with students who are too far away. Also, exposed to space for low cost. Just to pass for the pulp garbage how come,0.0457245609723032,627
3768,Bela Lug,"osi) is the player, and he (or God) is in love with","osi Cordoba lucks it up and, after a few minutes, clocks back",0.9949800142785534,628
3769,Bela Lug,"osi) is the player, and he (or God) is in love with",osi<|endoftext|>,0.00947427749633778,628
3770,Bela Lug,"osi) is the player, and he (or God) is in love with","osi, Alexandra Redgrave, The Big Momma, Dalton Knox, and",0.0022025704383847877,628
3771,Bela Lug,osi<|endoftext|>,"osi Cordoba lucks it up and, after a few minutes, clocks back",0.9855057367822156,628
3772,Bela Lug,"osi, Alexandra Redgrave, The Big Momma, Dalton Knox, and","osi Cordoba lucks it up and, after a few minutes, clocks back",0.9927774438401686,628
3773,Bela Lug,"osi, Alexandra Redgrave, The Big Momma, Dalton Knox, and",osi<|endoftext|>,0.007271707057952992,628
3774,"""The Return of Chandu"," is a mystery with a dark, cool black character ('Hana -aan!'",""" goes one step further and acts another for King Koothavan Slaughter. Initially",0.9933436983264983,629
3775,"""The Return of Chandu"," is a mystery with a dark, cool black character ('Hana -aan!'",' is a sad plot born of conflicts with caste. It desperately wants to play,0.9976866451324894,629
3776,"""The Return of Chandu"," is a mystery with a dark, cool black character ('Hana -aan!'",""" documents its various pacification efforts. It shows Chandu as a soft on",0.004476308822631614,629
3777,"""The Return of Chandu",""" goes one step further and acts another for King Koothavan Slaughter. Initially",' is a sad plot born of conflicts with caste. It desperately wants to play,0.0043429468059912,629
3778,"""The Return of Chandu",""" documents its various pacification efforts. It shows Chandu as a soft on",""" goes one step further and acts another for King Koothavan Slaughter. Initially",0.9888673895038667,629
3779,"""The Return of Chandu",""" documents its various pacification efforts. It shows Chandu as a soft on",' is a sad plot born of conflicts with caste. It desperately wants to play,0.9932103363098578,629
3780,Ever notice how in his later, years Connery still laughs with his buddies.<|endoftext|>," appearances in Smallville he once gave a limit to all flesh, dubbed meaningless courtesy",0.9952022486831994,630
3781,Ever notice how in his later, years Connery still laughs with his buddies.<|endoftext|>, work 'The Immigrant Man' a 'creep' tries to take this,0.9854704989120364,630
3782,Ever notice how in his later, years Connery still laughs with his buddies.<|endoftext|>, chapters the series never cleverly explores: it usually seems to be shuddered,0.9966976096038708,630
3783,Ever notice how in his later, work 'The Immigrant Man' a 'creep' tries to take this," appearances in Smallville he once gave a limit to all flesh, dubbed meaningless courtesy",0.0097317497711629,630
3784,Ever notice how in his later," appearances in Smallville he once gave a limit to all flesh, dubbed meaningless courtesy", chapters the series never cleverly explores: it usually seems to be shuddered,0.0014953609206714,630
3785,Ever notice how in his later, work 'The Immigrant Man' a 'creep' tries to take this, chapters the series never cleverly explores: it usually seems to be shuddered,0.0112271106918343,630
3786,Oh man,".<br /><br />It doesn't come off the table, and not",", this is the worst film ever. Not only that, the telly soundtrack",2.2885156795400064e-05,631
3787,Oh man,", do we ever get a bad movie too? Really? Sure, there are",".<br /><br />It doesn't come off the table, and not",0.0002161745214835,631
3788,Oh man,".<br /><br />It doesn't come off the table, and not",", its terrible"".<br /><br />At the end of the film",1.2028380297099991e-05,631
3789,Oh man,", do we ever get a bad movie too? Really? Sure, there are",", this is the worst film ever. Not only that, the telly soundtrack",0.00023905967827890008,631
3790,Oh man,", its terrible"".<br /><br />At the end of the film",", this is the worst film ever. Not only that, the telly soundtrack",1.0856776498300072e-05,631
3791,Oh man,", do we ever get a bad movie too? Really? Sure, there are",", its terrible"".<br /><br />At the end of the film",0.0002282029017806,631
3792,This is one of the, funniest movies ever made!! Coyote is the best adaptation to English and this," images from ""Digest"" which includes more cuts of the same can of tuna",0.9894530083984138,632
3793,This is one of the, biggest movies I've ever seen. I'll tell you if anything else jumps out," images from ""Digest"" which includes more cuts of the same can of tuna",0.988951912149787,632
3794,This is one of the," most covered accounts of June Jones I've ever read, from Manhattan where everything lies"," images from ""Digest"" which includes more cuts of the same can of tuna",0.9894767906516792,632
3795,This is one of the, funniest movies ever made!! Coyote is the best adaptation to English and this, biggest movies I've ever seen. I'll tell you if anything else jumps out,0.00050109624862682,632
3796,This is one of the," most covered accounts of June Jones I've ever read, from Manhattan where everything lies", funniest movies ever made!! Coyote is the best adaptation to English and this,2.378225326538086e-05,632
3797,This is one of the," most covered accounts of June Jones I've ever read, from Manhattan where everything lies", biggest movies I've ever seen. I'll tell you if anything else jumps out,0.0005248785018922009,632
3798,Burt Reynolds came, into his own in a look retro-ish. The Hammerstone style of bouncing, on with glory no one else got him back in the country. Movies continue to,0.0005768537521363415,633
3799,Burt Reynolds came, out in the movie magnificently.<br /><br />If you can, on with glory no one else got him back in the country. Movies continue to,0.0005375742912293591,633
3800,Burt Reynolds came, on with glory no one else got him back in the country. Movies continue to, out of nowhere.<br /><br />Kerr is on the verge of,0.001086115837097057,633
3801,Burt Reynolds came, into his own in a look retro-ish. The Hammerstone style of bouncing, out in the movie magnificently.<br /><br />If you can,3.927946090698242e-05,633
3802,Burt Reynolds came, into his own in a look retro-ish. The Hammerstone style of bouncing, out of nowhere.<br /><br />Kerr is on the verge of,0.0016629695892333984,633
3803,Burt Reynolds came, out in the movie magnificently.<br /><br />If you can, out of nowhere.<br /><br />Kerr is on the verge of,0.001623690128326416,633
3804,It occurs to me, that by changing ethnicity you layer Japanese society on top of American society which convert European, that is a definite plus chapter. I wouldn't shell out the entire $25,0.0048005215357989,634
3805,It occurs to me," that some of Samuel L. Jackson's trademarks during his life occurred in Irving (""", that by changing ethnicity you layer Japanese society on top of American society which convert European,0.9838971002027393,634
3806,It occurs to me, that by changing ethnicity you layer Japanese society on top of American society which convert European, that writing violence as film practical makes no sense. A veritable iceberg (like,0.0056678085820749,634
3807,It occurs to me," that some of Samuel L. Jackson's trademarks during his life occurred in Irving (""", that is a definite plus chapter. I wouldn't shell out the entire $25,0.9886976217385383,634
3808,It occurs to me, that is a definite plus chapter. I wouldn't shell out the entire $25, that writing violence as film practical makes no sense. A veritable iceberg (like,0.0008672870462759999,634
3809,It occurs to me," that some of Samuel L. Jackson's trademarks during his life occurred in Irving (""", that writing violence as film practical makes no sense. A veritable iceberg (like,0.9895649087848142,634
3810,This should not have been," admitted, but it had an impact on my life. Forgive me if I"," really helped by this film, but if they had done that some subtly dubbed bits",0.9921688269823791,635
3811,This should not have been, bad. I liked it and I will never ever be able to enjoy a well," admitted, but it had an impact on my life. Forgive me if I",0.004045546054840199,635
3812,This should not have been," admitted, but it had an impact on my life. Forgive me if I", allowed.<br /><br />it's no surprise that a Hollywood star like,0.9937116242363119,635
3813,This should not have been, bad. I liked it and I will never ever be able to enjoy a well," really helped by this film, but if they had done that some subtly dubbed bits",0.9962143730372193,635
3814,This should not have been," really helped by this film, but if they had done that some subtly dubbed bits", allowed.<br /><br />it's no surprise that a Hollywood star like,0.0015427972539328002,635
3815,This should not have been, bad. I liked it and I will never ever be able to enjoy a well, allowed.<br /><br />it's no surprise that a Hollywood star like,0.9977571702911521,635
3816,Whenever a Columbo story," should converge on a successful plot and an unexpected twist, characters appear frequently and revolution", started out richer and well-acted then isn't Waking Times. The premise,0.9667467512190341,636
3817,Whenever a Columbo story," should converge on a successful plot and an unexpected twist, characters appear frequently and revolution"," about bird-watching disappears, the aerosol-potter kicks in! This",0.996179886860773,636
3818,Whenever a Columbo story," should converge on a successful plot and an unexpected twist, characters appear frequently and revolution"," becomes interesting, the plot becomes more interesting. Many characters are introduced in such a",0.004243493080139049,636
3819,Whenever a Columbo story, started out richer and well-acted then isn't Waking Times. The premise," about bird-watching disappears, the aerosol-potter kicks in! This",0.029433135641738797,636
3820,Whenever a Columbo story," becomes interesting, the plot becomes more interesting. Many characters are introduced in such a", started out richer and well-acted then isn't Waking Times. The premise,0.962503258138895,636
3821,Whenever a Columbo story," becomes interesting, the plot becomes more interesting. Many characters are introduced in such a"," about bird-watching disappears, the aerosol-potter kicks in! This",0.9919363937806339,636
3822,Seriously what were they thinking? Over," faith a bunch of folks could make a movie about ""Airplane Soldiers"" which",whelming Res/Sober/Pickup set up?!<br /><br,3.203586675230006e-05,637
3823,Seriously what were they thinking? Over," faith a bunch of folks could make a movie about ""Airplane Soldiers"" which","worked doesn't sound like a great idea when compared to a good plot, doesn",4.8049085307900054e-05,637
3824,Seriously what were they thinking? Over, to Joe Martin and Mash. I love this movie. It is amazing. I," faith a bunch of folks could make a movie about ""Airplane Soldiers"" which",0.9944843456032685,637
3825,Seriously what were they thinking? Over,whelming Res/Sober/Pickup set up?!<br /><br,"worked doesn't sound like a great idea when compared to a good plot, doesn",1.6013218555599993e-05,637
3826,Seriously what were they thinking? Over, to Joe Martin and Mash. I love this movie. It is amazing. I,whelming Res/Sober/Pickup set up?!<br /><br,0.9945163814700209,637
3827,Seriously what were they thinking? Over, to Joe Martin and Mash. I love this movie. It is amazing. I,"worked doesn't sound like a great idea when compared to a good plot, doesn",0.9945323946885765,637
3828,The script for, this magnificent concert was love and tenderness. There was a strong transition. The," this movie brings forth and realigns the themes, and I might be kidding",0.9930599108338358,638
3829,The script for, this magnificent concert was love and tenderness. There was a strong transition. The, this began life as a story of a Mujahedeen fighter pilot (Ch,0.9970863383496182,638
3830,The script for, this magnificent concert was love and tenderness. There was a strong transition. The," I Love You Back wasn't funny. The movie has lots of zombie humor,",0.9974937373772265,638
3831,The script for," this movie brings forth and realigns the themes, and I might be kidding", this began life as a story of a Mujahedeen fighter pilot (Ch,0.0040264275157824,638
3832,The script for," this movie brings forth and realigns the themes, and I might be kidding"," I Love You Back wasn't funny. The movie has lots of zombie humor,",0.004433826543390701,638
3833,The script for, this began life as a story of a Mujahedeen fighter pilot (Ch," I Love You Back wasn't funny. The movie has lots of zombie humor,",0.0004073990276082999,638
3834,I love Columbo,". Love Columbo in the same way as ""Heartbreak Hotel"" - I",", Truman Show, Wimpy (Only God Left Behind) each (Remake",8.362531661998407e-05,639
3835,I love Columbo, these days and I truly love that TV show made for Children. It highlights the,", Truman Show, Wimpy (Only God Left Behind) each (Remake",0.0001622438430787243,639
3836,I love Columbo,! In these last few days he's been so amazing I wonder who would once,", Truman Show, Wimpy (Only God Left Behind) each (Remake",0.00016367435455311163,639
3837,I love Columbo, these days and I truly love that TV show made for Children. It highlights the,". Love Columbo in the same way as ""Heartbreak Hotel"" - I",7.861852645874023e-05,639
3838,I love Columbo,! In these last few days he's been so amazing I wonder who would once,". Love Columbo in the same way as ""Heartbreak Hotel"" - I",8.004903793312756e-05,639
3839,I love Columbo,! In these last few days he's been so amazing I wonder who would once, these days and I truly love that TV show made for Children. It highlights the,1.4305114743873304e-06,639
3840,Loyalty to Peter Falk is, drawn into the story. My personal favorite moment is during Wesley calling his brother Ron, not defined in words. This is basically a series of bits and pieces that demonstrate,0.0017136335372925915,640
3841,Loyalty to Peter Falk is, 22 Jun 1957 as Willis Badon. The Mann/Hotel Hut murder of, not defined in words. This is basically a series of bits and pieces that demonstrate,0.0009434223175049938,640
3842,Loyalty to Peter Falk is," not guaranteed, but it's certainly not disconcerting. There may be some", not defined in words. This is basically a series of bits and pieces that demonstrate,0.00032287836074840204,640
3843,Loyalty to Peter Falk is, drawn into the story. My personal favorite moment is during Wesley calling his brother Ron, 22 Jun 1957 as Willis Badon. The Mann/Hotel Hut murder of,0.0007702112197875977,640
3844,Loyalty to Peter Falk is, drawn into the story. My personal favorite moment is during Wesley calling his brother Ron," not guaranteed, but it's certainly not disconcerting. There may be some",0.0013907551765441895,640
3845,Loyalty to Peter Falk is, 22 Jun 1957 as Willis Badon. The Mann/Hotel Hut murder of," not guaranteed, but it's certainly not disconcerting. There may be some",0.0006205439567565918,640
3846,Absolute garbage. The," dubbing is OK, but very, very low-key. I Love Movies", most controversial and disturbing example of this movie is yet another example of puritanism,2.5548972189400076e-05,641
3847,Absolute garbage. The," dubbing is OK, but very, very low-key. I Love Movies", only people who can really throw FAi for the bin are Deena Richards and,3.977504093200077e-06,641
3848,Absolute garbage. The," dubbing is OK, but very, very low-key. I Love Movies", plot may include supernatural stuff but it doesn't fit the story and just creates a,3.1117000617100006e-05,641
3849,Absolute garbage. The, only people who can really throw FAi for the bin are Deena Richards and, most controversial and disturbing example of this movie is yet another example of puritanism,2.15714680962e-05,641
3850,Absolute garbage. The, most controversial and disturbing example of this movie is yet another example of puritanism, plot may include supernatural stuff but it doesn't fit the story and just creates a,5.56802842769993e-06,641
3851,Absolute garbage. The, only people who can really throw FAi for the bin are Deena Richards and, plot may include supernatural stuff but it doesn't fit the story and just creates a,2.713949652389993e-05,641
3852,An uninspired and," deceptively simple-looking direction...no the budget of the Director,Ken"," straightforward plot, an extremely boring opening and occasional flashbacks, drains the viewer of much",3.024411853400034e-06,642
3853,An uninspired and," heavy-handed struggle for store shelves, surrounded by shades and latex masks of horrible"," straightforward plot, an extremely boring opening and occasional flashbacks, drains the viewer of much",2.333021257100009e-06,642
3854,An uninspired and, frankly obscene scene just reminds me of the worst heist ever perpetrated in history.<," straightforward plot, an extremely boring opening and occasional flashbacks, drains the viewer of much",1.1513300705700029e-05,642
3855,An uninspired and," deceptively simple-looking direction...no the budget of the Director,Ken"," heavy-handed struggle for store shelves, surrounded by shades and latex masks of horrible",6.91390596300025e-07,642
3856,An uninspired and, frankly obscene scene just reminds me of the worst heist ever perpetrated in history.<," deceptively simple-looking direction...no the budget of the Director,Ken",8.488888852299994e-06,642
3857,An uninspired and, frankly obscene scene just reminds me of the worst heist ever perpetrated in history.<," heavy-handed struggle for store shelves, surrounded by shades and latex masks of horrible",9.18027944860002e-06,642
3858,Most definitely the worst Col,"umbo film I have ever seen, made a great beginning and ended story i hope",umbo ever made. You should work out the difference between a worst movie ever made,6.870075594699954e-06,643
