,prompt,chosen,rejected,diff,source_index
590,"In my book ""Basic Instinct","s"" they explain something I learned in school on this issue of whether or not","s"", I'm not one of those people. I have a new novel I",0.0026742219924925648,590
591,The film is, a simple but effective study of the relationships among ex- inmates who have made their," really phony, and the character is barely put together at all. Andy Sellers",0.9984277499606834,591
592,This film is awful.," I did not check for spoilers. Son of Satan is not a religion, and"," The storyline is stupid and unbelievable, they are letting out people's stomach's,",6.1204191296999975e-06,592
593,After eagerly waiting to the, screen to watch cartoons that have big names like Youngsta Christopher or Charles Johnson make," call and receiving a clear and forthcoming reply, I was left scratching my head wondering",0.9880659636110067,593
594,I sat," and read, tried to find out if it was this the male it was.", through this movie too. I don't know how it could be so bad...,0.0032957417424768,594
595,I've been going through the," motions from either of these images and after viewing the rest, try to fall in"," motions of ""cultivating the little girl to adulthood"" feelings this past summer and",0.0018541511381045,595
596,After the superb A,"umar Soro, I caught this film as an A&E horror comedy.","énou's break, the following is shown to take place (of course!)",4.410743713378906e-06,596
597,I cannot believe that, I would ever have known which movies they were into if I had not been settled," someone could save a film to give an intelligent score than this 1, and I",0.0014659076114184998,597
598,I saw the 7,"-episode ""Red Eye"" on DVD, and I liked it so much I", Scenes in the Monster Scary Movie. Even though the monster chain didn't hammer,0.9971191613003612,598
599,This movie's, focus lies specifically on a single viewer - it's about one very teenaged bachelor," plot were quite private. However, my opinion is strongly biased, considering that this",0.9905999461188914,599
600,Those 2 points are dedicated the reasonable," opinions of some relative unknown. His books, for instance, are the most finely"," argument why Disney visual style is swamped with westerns, and we only get",0.9935189987882042,600
601,this is," my family history, they were the ones who adopted this movie.<br /><"," the glimpse this project had in other movies one true, let's just say it",0.9916037609800695,601
602,PROS: A, VERY REAL SENHOUSE SPOILERS<br /><br />I'm, ghostwriter rotars across the earth along an insular river that's rifts,0.9844978642649949,602
603,well well One cant b wasting time, watching this movie once in a while.1out of 10 on watching it<|endoftext|>, on this movie<|endoftext|>,8.823431562630002e-05,603
604,First of all, - allowing yourself to be swept away by the depth of historical curiosity. The film,", Campfire is an out-and-out flashback which is really bored out",0.9983692322857678,604
605,I found this film to be quite, unique. I cannot pick anything in this film to criticize but in case someone is," good. The then youth leader's suggestion that his family return to Egypt, after",3.7431716919056335e-05,605
606,ALL FOR LOVE ( as," superhero comics, watch manifest once) and at the very least, give the pet", in the other couple movies Simone Williams and Joan Cusack had a son together,0.000839531421661488,606
607,"Around the late 1970's, anim","atronically augmented and ironed, the 'Golden Gate 30' (Penn",atronic dolls whose personalities don't fit into a certain set of White box puff,0.9645458478480576,607
608,"Wow,"," yes, the offices-overlook is exceptional and even a chance here - but", you're now a professional. Thinking you'd like to get involved? Try Dr,0.0016230344772339977,608
609,"I went to see ""Evening"," Cuts"" especially because i love the movies. I enjoyed the confrontation between ha"," Playground"" for 2 months, and was able to find it in a film",0.004923164844512828,609
610,The story of a," man only so short of a wife is based on past life, and is about", young man hired by top Soviet-intelligence officers for work on the missile bomber ',0.005177736282348411,610
611,Some of these viewer, observations was developed and/or exacerbated by the effects of continuous filming by the camera," crossed for The Kid's Cut, though (I know rats, right? CON",0.002240292262285901,611
612,This crap is like watching paint dry,. The one-hot-moment way the poster gives the movie character+," only after abusing it. Lots of 'art' anywhere, lights on exotic...",0.0010201497352682,612
613,I knew, all along that this was going to be a very special DVD and I know some," that's when I stopped seeking advice about ""naked"" hikers on Tripad",0.02137136459350608,613
614,Just PPV'd,". See it during the production of your most intimate movie time. Personally, after"," and NOT TAKIPED! Basically just watch this, picture your favourite drunk",0.0017669200897217907,614
615,With a cast list like this one, you won't be disappointed. Take (non meta) showcased more from No D,", and quite possibly, the best of them, which includes Steven Seagal",0.0006361007690429688,615
616,I saw this in a, space phenom and worked with him on it. LePrimo's performance is," liquor store, and is still on DVD, so I'm not really obligated.",0.006850719451904186,616
617,This is, a BRIEF spoof on a character you like fromDays and Days 2D, not to say that this is a bad movie. The movie is actually really bad,0.0002648425870575001,617
618,I never expect, that more people will be swayed by Hollywood films.<br /><br />The," much more to come out on the release than ""Catnip Barn"", but",0.012952119112014802,618
619,Cast to die for in a movie, is absolutely incredible. Set nonchalantly over all on a wooden bridge between islands,". Priya, admit, can haunt you up there (check Urm's",0.0008789300918577991,619
620,Almost as tedious to watch as," Canadian stereotypes, Freud's supposedly revolutionary theory of Medicaly and Quantum Theory are plenty"," the Ozzy Osbourne twilherey, Punchy McCloud gives next",0.00011293508578089995,620
621,I looked," up the clocks on my off-deck alternator: N.Y., 1916"," back at the old print out at the library and echoes of that, even though",0.9836678834399208,621
622,"""The 40 Year"," Old Virgin""<|endoftext|>"," Old Virgin"" from 1944 was probably the first *Woof, filthy",0.0109438210492954,622
623,It is amazing to me, that I am still able to recall seeing this film in the especial epoch, that no one corrected this one like the pteropoids did.<br /,0.9959015835775062,623
624,"About 15 minutes in, my wife"," never stopped looking at my wife in the mirror, we laughed at drugs and drugs",", Ibian's completely exited with laughter, disbelief, and disbelief that Gandolf",9.05990600588158e-05,624
625,Wow! This film, really suffers because Suran has not been around much. This year he has started, doesn't even have enough suspense to keep it fresh.<br /><br />,1.2722681276500008e-05,625
626,After we," get to De 6 with volleying coach he asks me, ""Aren't"," start seeing harms from a broken rule of A&E class, a certain number",0.0011430304148234,626
627,At least with the teenage geek gets," tons of tattoos. She has big boobs, menide geckos and big", lucky after all.<br /><br />Its not the typical hero (he,0.8428894579410554,627
628,Bela Lug,"osi) is the player, and he (or God) is in love with","osi Cordoba lucks it up and, after a few minutes, clocks back",0.9949800142785534,628
629,"""The Return of Chandu"," is a mystery with a dark, cool black character ('Hana -aan!'",""" goes one step further and acts another for King Koothavan Slaughter. Initially",0.9933436983264983,629
630,Ever notice how in his later, years Connery still laughs with his buddies.<|endoftext|>," appearances in Smallville he once gave a limit to all flesh, dubbed meaningless courtesy",0.9952022486831994,630
631,Oh man,".<br /><br />It doesn't come off the table, and not",", this is the worst film ever. Not only that, the telly soundtrack",2.2885156795400064e-05,631
632,This is one of the, funniest movies ever made!! Coyote is the best adaptation to English and this," images from ""Digest"" which includes more cuts of the same can of tuna",0.9894530083984138,632
633,Burt Reynolds came, into his own in a look retro-ish. The Hammerstone style of bouncing, on with glory no one else got him back in the country. Movies continue to,0.0005768537521363415,633
634,It occurs to me, that by changing ethnicity you layer Japanese society on top of American society which convert European, that is a definite plus chapter. I wouldn't shell out the entire $25,0.0048005215357989,634
635,This should not have been," admitted, but it had an impact on my life. Forgive me if I"," really helped by this film, but if they had done that some subtly dubbed bits",0.9921688269823791,635
636,Whenever a Columbo story," should converge on a successful plot and an unexpected twist, characters appear frequently and revolution", started out richer and well-acted then isn't Waking Times. The premise,0.9667467512190341,636
637,Seriously what were they thinking? Over," faith a bunch of folks could make a movie about ""Airplane Soldiers"" which",whelming Res/Sober/Pickup set up?!<br /><br,3.203586675230006e-05,637
638,The script for, this magnificent concert was love and tenderness. There was a strong transition. The," this movie brings forth and realigns the themes, and I might be kidding",0.9930599108338358,638
639,I love Columbo,". Love Columbo in the same way as ""Heartbreak Hotel"" - I",", Truman Show, Wimpy (Only God Left Behind) each (Remake",8.362531661998407e-05,639
640,Loyalty to Peter Falk is, drawn into the story. My personal favorite moment is during Wesley calling his brother Ron, not defined in words. This is basically a series of bits and pieces that demonstrate,0.0017136335372925915,640
641,Absolute garbage. The," dubbing is OK, but very, very low-key. I Love Movies", most controversial and disturbing example of this movie is yet another example of puritanism,2.5548972189400076e-05,641
642,An uninspired and," deceptively simple-looking direction...no the budget of the Director,Ken"," straightforward plot, an extremely boring opening and occasional flashbacks, drains the viewer of much",3.024411853400034e-06,642
643,Most definitely the worst Col,"umbo film I have ever seen, made a great beginning and ended story i hope",umbo ever made. You should work out the difference between a worst movie ever made,6.870075594699954e-06,643
644,This show stinks. For parents," who are still after tenured teachers and their mess room with these friends, I"," who are drunk and sure, the road scenes are cliche, dull and unrealistic",1.5700352378999463e-06,644
645,My children watch the show everyday that, day!<br /><br />4/10<br /><br," is all they know. The times after the content has been written, the kids",0.005750119686126598,645
646,Normally when, you buy a pre-release's DVD and forget to have it in the case, Redocto Weddley curses Uncle Al to 'tell your room to fog,0.0033945895265787996,646
647,I am currently sitting here,", picking my way thru reading this second draft, and because there are so many", on a big TV in Japan so I decided to buy the DVD's of the,0.0006638765335084118,647
648,I must, recommend it to anyone.<|endoftext|>," confess to being a huge fan of Crystal Lake back in the '90s,",0.0002034902572631836,648
649,Wow...<br /,"><br />14"" X 10""<|endoftext|>",><br />Just what did the FBI think. Probably some sort of investigation...,0.30529505014419567,649
650,Is it possible to give a, plot summary of almost every key defining element of the story to stick to about an," comic relief character while still retaining some imagery, even without the graphic into flashbacks?",0.018167078495025635,650
651,I honestly believe that ANYONE considering, video production has a special depth for modern CG or stills of the day and, buying or renting this film on DVD should at least be aware of it before paying,0.9976472212001682,651
652,After hearing the word,", I had never imagined how delighted I turned to him. Not because of his","DOWN on AA, to me it was even more startling the wakeup call for",0.001358807086944469,652
653,"Nu Image, UFO and others",. Included is a brilliant  excellent documentary that digests all of the facts," appear not only in the German original, but in a working title like ""Mar",0.052347540855407826,653
654,"I love movies,", sure it scares me. But we occasionally see a movie made similar to this one, but I only do when they do work.<br /><br />It's,0.0013929009437559925,654
655,Finally i thought someone is going, to lagi money in the Brookliner film collection!!!!!! I of course have," to give Curse of Melora some heavy-handed criticism, but how could anyone",0.0034129128325731005,655
656,Save the, Dancers a couple of times with dirty blonde fubar and brux (, spoil! <br /><br />By far the most disgusting thing about this,0.987474139314145,656
657,I'm not really, sure if the pre season was overly cynical. What they meant the first half of," a big fan of David Lynch, so the statement ""I'm seriously up to",0.014950335607863902,657
658,Holy freaking God,", Eli Topre is a dull but tough nerd at home. I understand any",. I don't understand what a plot is just to fool people into thinking and,0.9905435229302385,658
659,Holy freaking God all-freaking,-fun-loving-but-still-jealous non-%en-,"-judge-our-character-sources."" I don't think it",0.9939328660257162,659
660,If this film," was ever made, that's what makes it a 70s revival! Check it"," is not banned in the US or Europe, it is extremely unlikely one will see",0.9977460773661732,660
661,I have just lost, a friend. I am so ashamed that no one has known the lost one ch, 2 of my 3 daughters - instead of starting the meal just isn't enough.,0.0008541046991013,661
662,"Well, on it's"," like being a homoerotic lesbian celebrates and encourages children, but adult idiots", own hardly worth doing ;-) )<br /><br />As I started,0.0011569504858926,662
663,Hines and, COZY fixed the earth that day with ingenious humour. What a winner!," others stated that the ""climbing sequences is very circular and the acting is",0.9983783019124531,663
664,Let this serve as a warning to, all anyone who might view a product unsuitable for children against going into the frightening, the traditional followers that such movies are only available on DVD players as they may already,0.0071643830742687,664
665,WOW!<br," /><br />As this film looks on from the sequel, we are,", /><br />The music was okay. The character designs were OK. The,0.9931254382245243,665
666,"Twenty years ago,", one in five people in Britain still today believe they can get away with murder., where did things go for these people? What eternally tortured couldn't be disposed,0.006269168108701699,666
667,Five-year-,"old John Askew brings us to his new bride, Alison Wanda Richardson","old Damian made a cameo appearance two years later as Noah's new little sister,",0.003157317638397217,667
668,This movie was crap with a, trailer. Julye Perkins was great. I would love to see more of her, lot of disappointing ballads (I'd heard more about it from Pete. His,0.0069774125586263,668
669,Those of you,", do not rent this film, director Frank Scott will be happy to either collect"," who didn't want to see awkward scenes, maybe you'd watch this picture you",0.9907717091264205,669
670,A young boy sees his mother, search for her on a rural road. The road officer Lark calls hospital to, fall for her kidnap-cuddle talents and begins to manipulate her into committing her,0.9826852614060043,670
671,Mike Hawthorne,. Their central themes are the magical future noir that Quentin (Fatemalian,.<br /><br />blindBlair wouldn't fare much better for a,0.9949734841939062,671
672,I have not seen the," a A&W version made for TV yet, so although it may not be"," movie yet before so don't get all ""not sure about it"" you may",0.0028918981552124023,672
673,Before starting to watch the," movie at the beginning, I was impressed by how the different setups and sets lit", movie he asked me 'Is it really me?' He asked me if I enjoy,0.0010941624641418457,673
674,i am very disappointed,","" they said after marriage. They told that the names of relatives on the cards"," to find Cosmo and Cosmo 2 parts the same, given it is the",1.7499027308000075e-05,674
675,I am really shocked that a, moderate beau was (or was) invited to this very show with MovieOne, puppet based behind-the-scenes of either Fucking Lung or slaughtered was used,6.5985659603e-05,675
676,I am amazed at, D- Wahui.<|endoftext|>, the warmies genre that you can't have all those wacky side stories so,0.00895470380783081,676
677,This was an awful movie!, Sadly the mood of this movie took off.<br /><br />I,<|endoftext|>,1.5727127903000142e-06,677
678,The concept for, the musical was 1930 only Francisco Masculine (A. Fountaine)," this movie was inspired by the idea of The Hunt for Red October, seems unbelievable",0.0116659936029464,678
679,I just didn't get this, right. If it weren't for this (and I'm no visual expert)," movie in time to watch it. I waited for it to start, on another",0.0014535633963533,679
680,One scene demonstrates,", again, how vagaries in film collecting can occur.<br /><br", how rude and whiny this plant family is. Cutlann is mentioned numerous,0.9949458573828451,680
681,This film has got several, very close ups both on the cloth and on the frame. They look remarkably real, quality poignancy that makes me not attempt to understand the plot (and this,0.005634784698486439,681
682,You may want to know up, top. It shows that they've got quite a big selection of favourites available for," front when Kevin Glenn (Chris Cooper) arrives and says, ""Love this Leon",0.9115063846111298,682
683,"This film, though ostensibly a comedy",", is full of sly humor, not too weird, and has some truly fantastic",", the laughs are marred by its emphasis on the notion that drinking a cup",0.998422788339667,683
684,The main reason people still care about, Andrew Philpott is because he is one of the most played Beatles Hollywood actors, this film is that it has already been done before. There is a unbelievableness,0.9793527144938706,684
685,It was meant to be, laugh-out-loud historical drama in both genres. I couldn't help, the best that Vaudeville could get but its supposed to be the worst,0.9938695253804328,685
686,This movie is one," I've been waiting long for oh so long, I went to see it four"," of the few where the story is so ambiguous and involves little interaction between ""individual",0.9982888054219077,686
687,This sounded like a really," good scenario. But Bopper just didn't get us any closer. And,"," bad idea to take the time to write this review. At least, this one",0.0011436962522566002,687
688,This is a, pretty good introduction to a teenage hangout writer for a Michelin reviewer. While, pity: Gary Johnson was so talented (he certainly wasn't making the Story Lines,0.9982634151820096,688
689,Can I, lie?! Is it possible for an actor to make 99% of original and memorable," say ""wow"" many times? Please: don't reveal the potential of Cann",0.9261018931865692,689
690,When I started watching this movie I, was hoping it would have managed to achieve a similar international reach. With the amount, expected a film like this to have a particular message. I was surprised that it,0.0018544832710176,690
